global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.0742817,1.1107512,,,,,,,,,,,,,,
1,,,0.1790648187909807,1.1395844050816126,0.1789098942487778,1.1338836549706317,3554.0,0.1999619437875244,1.131235164758447,3581.0,250.8077085018158,1136.0656123161316,250.8077085018158,885.257749080658,0.0,0.0
100,0.5912375,0.36639228,,,,,,,,,,,,,,
200,0.3098931,0.28370574,,,,,,,,,,,,,,
251,,,0.6924285207475934,0.3123892375401088,0.6732763699352842,0.328164018535453,3554.0,0.6923177719648841,0.3293103194376571,3581.0,330.92598128318787,1220.661774635315,330.92598128318787,889.6762204170227,0.0153651237487792,0.0
300,0.12724105,0.32878393,,,,,,,,,,,,,,
301,,,0.6996287618364606,0.3070557458060128,0.6811961022131753,0.3221043300682329,3554.0,0.699741051404112,0.3233556675531451,3581.0,410.9870569705963,1304.6111092567444,410.9870569705963,893.5436208248138,0.0329663753509521,0.0
350,,,0.7018409456525531,0.3047338894435337,0.6844619124138295,0.3190767527565771,3554.0,0.7025477482066811,0.3206780291708845,3581.0,491.2459542751312,1388.7649295330048,491.2459542751312,897.4186515808105,0.0494849681854248,0.0
400,0.19108282,0.31958503,,,,,,,,,,,,,,
404,,,0.709798880985805,0.2986880711146763,0.6921411448807682,0.313466017878183,3554.0,0.7098529456681094,0.3151824107485688,3581.0,572.3216826915741,1473.768880367279,572.3216826915741,901.326857805252,0.0660755634307861,0.0
454,,,0.7116919245038714,0.2975208759307861,0.6948462697180994,0.3115680202984313,3554.0,0.7122706946165527,0.3135348876339535,3581.0,653.5565819740295,1558.8956327438354,653.5565819740295,905.1993541717528,0.0814430713653564,0.0
500,0.28240362,0.3663508,,,,,,,,,,,,,,
511,,,0.7140427998134068,0.2951973506382533,0.6971081082714898,0.3092242290816685,3554.0,0.7144494161896119,0.3111541586127304,3581.0,735.1677482128143,1644.4100835323334,735.1677482128143,909.0810461044312,0.0994408130645752,0.0
