global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.6039894819259644,6.922623157501221,,,,,,,,,,,,,,
1,,,0.0005978954081632,6.910882443797831,0.00062,6.9111375,50000.0,0.0006,6.9110828125,10000.0,107.74254274368286,517.447313785553,107.74254274368286,408.793093919754,0.0,0.0
1,0.6310460567474365,6.9347243309021,,,,,,,,,,,,,,
2,0.6254680752754211,6.9303059577941895,,,,,,,,,,,,,,
3,0.6225313544273376,6.931068420410156,,,,,,,,,,,,,,
4,0.6200800538063049,6.930416584014893,,,,,,,,,,,,,,
5,0.6112753748893738,6.927870750427246,,,,,,,,,,,,,,
6,0.627886176109314,6.931596755981445,,,,,,,,,,,,,,
7,0.6326176524162292,6.925790309906006,,,,,,,,,,,,,,
8,0.628554105758667,6.937366485595703,,,,,,,,,,,,,,
9,0.6381149291992188,6.929987907409668,,,,,,,,,,,,,,
10,0.6270207762718201,6.931443214416504,,,,,,,,,,,,,,
11,0.6112695336341858,6.921419143676758,,,,,,,,,,,,,,
12,0.6098634004592896,6.9330925941467285,,,,,,,,,,,,,,
13,0.6259732842445374,6.935905933380127,,,,,,,,,,,,,,
14,0.6396116018295288,6.9241485595703125,,,,,,,,,,,,,,
15,0.6103982925415039,6.933318614959717,,,,,,,,,,,,,,
16,0.6025022864341736,6.933350563049316,,,,,,,,,,,,,,
17,0.6221047043800354,6.930151462554932,,,,,,,,,,,,,,
18,0.6289947628974915,6.927690029144287,,,,,,,,,,,,,,
19,0.6281676888465881,6.9332804679870605,,,,,,,,,,,,,,
20,0.631032407283783,6.923810958862305,,,,,,,,,,,,,,
21,0.621391773223877,6.924288272857666,,,,,,,,,,,,,,
22,0.6142589449882507,6.919654369354248,,,,,,,,,,,,,,
23,0.6180436611175537,6.938774108886719,,,,,,,,,,,,,,
24,0.6213338375091553,6.931058883666992,,,,,,,,,,,,,,
25,0.6137693524360657,6.929058074951172,,,,,,,,,,,,,,
26,0.6306374669075012,6.9246015548706055,,,,,,,,,,,,,,
27,0.6054571866989136,6.920432567596436,,,,,,,,,,,,,,
28,0.6265872716903687,6.928902626037598,,,,,,,,,,,,,,
29,0.6241601705551147,6.918760299682617,,,,,,,,,,,,,,
30,0.6198064088821411,6.926045894622803,,,,,,,,,,,,,,
31,0.6028435230255127,6.9263763427734375,,,,,,,,,,,,,,
32,0.6052851676940918,6.929609298706055,,,,,,,,,,,,,,
33,0.6352825164794922,6.929718971252441,,,,,,,,,,,,,,
34,0.6123959422111511,6.917656898498535,,,,,,,,,,,,,,
35,0.6129850149154663,6.938781261444092,,,,,,,,,,,,,,
36,0.627680778503418,6.925083160400391,,,,,,,,,,,,,,
37,0.6280810236930847,6.930901527404785,,,,,,,,,,,,,,
38,0.609857439994812,6.915084838867188,,,,,,,,,,,,,,
39,0.6174634695053101,6.922375202178955,,,,,,,,,,,,,,
40,0.6177087426185608,6.920071601867676,,,,,,,,,,,,,,
41,0.5982580184936523,6.926047325134277,,,,,,,,,,,,,,
42,0.6121233105659485,6.925682067871094,,,,,,,,,,,,,,
43,0.6218385696411133,6.923968315124512,,,,,,,,,,,,,,
44,0.6102752685546875,6.919174671173096,,,,,,,,,,,,,,
45,0.6065208911895752,6.925076484680176,,,,,,,,,,,,,,
46,0.6325887441635132,6.931756973266602,,,,,,,,,,,,,,
47,0.6148180365562439,6.927618980407715,,,,,,,,,,,,,,
48,0.6125326752662659,6.924741268157959,,,,,,,,,,,,,,
49,0.6258739233016968,6.920230865478516,,,,,,,,,,,,,,
50,0.6092228293418884,6.9194111824035645,,,,,,,,,,,,,,
51,0.6073354482650757,6.918543338775635,,,,,,,,,,,,,,
52,0.6111502647399902,6.938468933105469,,,,,,,,,,,,,,
53,0.6020690202713013,6.920524597167969,,,,,,,,,,,,,,
