global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.4999999403953552,10.99649429321289,,,,,,,,,,,,,,
1,,,11.000336456298829,59894.29013665645,10.9999313159367,59870.02945708319,100000.0,0.0,1.0,0.0,45.22602105140686,270.7221882343292,45.22602105140686,224.88363099098208,0.0,0.0
1,0.4999999403953552,11.007298469543455,,,,,,,,,,,,,,
2,0.4999999105930328,10.98149871826172,,,,,,,,,,,,,,
3,0.4999999701976776,10.954079627990724,,,,,,,,,,,,,,
4,0.4999999403953552,10.906007766723633,,,,,,,,,,,,,,
5,0.4999999105930328,10.833012580871582,,,,,,,,,,,,,,
6,0.4999999403953552,10.745683670043944,,,,,,,,,,,,,,
7,0.4999999403953552,10.629841804504396,,,,,,,,,,,,,,
8,0.4999999403953552,10.544285774230955,,,,,,,,,,,,,,
9,0.4999999403953552,10.406258583068848,,,,,,,,,,,,,,
10,0.4999999403953552,10.31040096282959,,,,,,,,,,,,,,
11,0.4999999403953552,10.162717819213867,,,,,,,,,,,,,,
12,0.4999999105930328,10.083097457885742,,,,,,,,,,,,,,
13,0.4999998807907104,9.9259672164917,,,,,,,,,,,,,,
14,0.4999999403953552,9.815956115722656,,,,,,,,,,,,,,
15,0.4999998807907104,9.796375274658203,,,,,,,,,,,,,,
16,0.4999999105930328,9.677934646606444,,,,,,,,,,,,,,
17,0.499999850988388,9.568066596984863,,,,,,,,,,,,,,
18,0.499999850988388,9.512418746948242,,,,,,,,,,,,,,
19,0.4999998807907104,9.468717575073242,,,,,,,,,,,,,,
20,0.4999997913837433,9.347904205322266,,,,,,,,,,,,,,
21,0.4999998211860657,9.358994483947754,,,,,,,,,,,,,,
22,0.4999998211860657,9.293577194213867,,,,,,,,,,,,,,
23,0.4999997019767761,9.24652099609375,,,,,,,,,,,,,,
24,0.4999997913837433,9.288793563842772,,,,,,,,,,,,,,
