accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
779.652889251709,0.0,4.689499139785767,1,0,4.689499139785767,0.1889543094212582,95000000.0,784.6816339492798,0.1868444636244984,0.186473617673877,83274637.0
1524.1723053455353,0.0582411289215087,360.6912479400635,394,0,360.6912479400635,0.1294039872091193,95000000.0,1886.0622010231016,0.1253267327243304,0.126866319285975,83274637.0
2267.50639128685,0.0954034328460693,716.4598431587219,783,0,716.4598431587219,0.1282154390721371,95000000.0,2986.004147529602,0.1250796999797714,0.1256652917423672,83274637.0
3009.349737405777,0.1359601020812988,1072.6059308052063,1177,0,1072.6059308052063,0.1277825477720561,95000000.0,4084.818158626557,0.1249238172540165,0.1252939482433055,83274637.0
3749.355068922043,0.1722197532653808,1428.6135852336884,1573,0,1428.6135852336884,0.1273286244791131,95000000.0,5181.6857216358185,0.1231703630293283,0.124966537609886,83274637.0
4473.882454633713,0.2065150737762451,1784.2634952068329,1970,0,1784.2634952068329,0.1272676676646985,95000000.0,6262.649432182312,0.1252834485014143,0.1248783025939577,83274637.0
5195.395568370819,0.2384219169616699,2140.783766269684,2362,0,2140.783766269684,0.1271519103983026,95000000.0,7341.455354213715,0.1245895807891307,0.1247807108301993,83274637.0
5882.411464691162,0.2749724388122558,2496.495037317276,2752,0,2496.495037317276,0.1269878180771677,95000000.0,8384.959406137466,0.1217415224524046,0.1246249499230859,83274637.0
6555.509643554688,0.3093214035034179,2852.6619691848755,3164,0,2852.6619691848755,0.1267719264296682,95000000.0,9415.030434131622,0.1220011289313746,0.1244451574235268,83274637.0
7210.271656751633,0.3438396453857422,3208.6869502067566,3592,0,3208.6869502067566,0.1265423013747366,95000000.0,10426.59762263298,0.1245615949283331,0.1242209971947758,83274637.0
7821.810990810394,0.3848254680633545,3564.836044073105,4014,0,3564.836044073105,0.1264273859047337,95000000.0,11395.047422647476,0.1208452907380448,0.1241064514460413,83274637.0
8346.501503705978,0.4185926914215088,3921.0763776302338,4437,0,3921.0763776302338,0.1263146743151213,95000000.0,12276.73584127426,0.1234123609335655,0.1240139196611654,83274637.0
8741.941278219223,0.4534792900085449,4276.814401626587,4854,0,4276.814401626587,0.1262506858274761,95000000.0,13028.668765544891,0.1213510506277962,0.123964999491487,83274637.0
9012.712942123411,0.4871068000793457,4632.9257376194,5286,0,4632.9257376194,0.1262416740202251,95000000.0,13656.308750629423,0.122464079838946,0.1239499610379169,83274637.0
9209.38053393364,0.5199861526489258,4989.104186058044,5721,0,4989.104186058044,0.1261993716271651,95000000.0,14209.927973747252,0.1233407607094661,0.1239161996341514,83274637.0
9394.221485376358,0.553490400314331,5345.250261306763,6155,0,5345.250261306763,0.1261358345479865,95000000.0,14751.696829319,0.1244665185424176,0.1238596625541684,83274637.0
9578.338161945345,0.5885252952575684,5701.485183954239,6587,0,5701.485183954239,0.1261010369836104,95000000.0,15292.829803228378,0.1242567019270685,0.1238154181744317,83274637.0
9762.780059099196,0.6217529773712158,6057.192177534103,7025,0,6057.192177534103,0.126096275520405,95000000.0,15833.757635831833,0.1211307806142602,0.1238040200726239,83274637.0
9947.43817806244,0.6565890312194824,6412.814229726791,7462,0,6412.814229726791,0.1260727870219983,95000000.0,16374.822482585909,0.1205090925039933,0.1237764978755538,83274637.0
10131.74566078186,0.6916649341583252,6768.513046264648,7894,0,6768.513046264648,0.1259943338247199,95000000.0,16915.610585689545,0.1209500671926678,0.1236981323330379,83274637.0
,,,7894,0,6768.513046264648,,,,,,
