global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.4999999403953552,11.066150665283203,,,,,,,,,,,,,,
1,,,11.063111114501954,63774.65379783826,11.063716332320972,63813.26303703969,100000.0,0.0,1.0,0.0,45.30120277404785,266.29153513908386,45.30120277404785,220.4012830257416,0.0,0.0
1,0.4999999701976776,11.059076309204102,,,,,,,,,,,,,,
2,0.4999999701976776,10.970726013183594,,,,,,,,,,,,,,
3,0.4999999403953552,10.811622619628906,,,,,,,,,,,,,,
4,0.4999999403953552,10.58714771270752,,,,,,,,,,,,,,
5,0.4999999701976776,10.35220718383789,,,,,,,,,,,,,,
6,0.4999999701976776,10.032842636108398,,,,,,,,,,,,,,
7,0.4999998807907104,9.859461784362791,,,,,,,,,,,,,,
8,0.4999998211860657,9.642900466918944,,,,,,,,,,,,,,
9,0.4999998807907104,9.543292045593262,,,,,,,,,,,,,,
10,0.4999997913837433,9.464426040649414,,,,,,,,,,,,,,
11,0.4999998211860657,9.335111618041992,,,,,,,,,,,,,,
12,0.4999998211860657,9.294960021972656,,,,,,,,,,,,,,
13,0.4999998211860657,9.271705627441406,,,,,,,,,,,,,,
14,0.4999998211860657,9.212491035461426,,,,,,,,,,,,,,
15,0.4999997913837433,9.19816780090332,,,,,,,,,,,,,,
16,0.4999997913837433,9.123495101928713,,,,,,,,,,,,,,
17,0.4999997913837433,9.104917526245115,,,,,,,,,,,,,,
18,0.4999997019767761,9.003897666931152,,,,,,,,,,,,,,
19,0.499999850988388,8.950483322143555,,,,,,,,,,,,,,
20,0.4999998211860657,8.918340682983398,,,,,,,,,,,,,,
21,0.4999997913837433,8.893769264221191,,,,,,,,,,,,,,
22,0.4999997317790985,8.7827730178833,,,,,,,,,,,,,,
23,0.4999997317790985,8.76983642578125,,,,,,,,,,,,,,
24,0.4999997913837433,8.722883224487305,,,,,,,,,,,,,,
25,0.4999997317790985,8.650493621826172,,,,,,,,,,,,,,
26,0.4999997615814209,8.585375785827637,,,,,,,,,,,,,,
27,0.4999998211860657,8.604268074035645,,,,,,,,,,,,,,
28,0.4999997913837433,8.496001243591309,,,,,,,,,,,,,,
29,0.4999997615814209,8.499130249023438,,,,,,,,,,,,,,
30,0.499999850988388,8.484217643737793,,,,,,,,,,,,,,
31,0.4999997317790985,8.410069465637207,,,,,,,,,,,,,,
32,0.4999997913837433,8.409989356994629,,,,,,,,,,,,,,
33,0.4999997913837433,8.290650367736816,,,,,,,,,,,,,,
34,0.4999997317790985,8.236566543579102,,,,,,,,,,,,,,
35,0.4999997019767761,8.230100631713867,,,,,,,,,,,,,,
36,0.4999998211860657,8.190025329589844,,,,,,,,,,,,,,
37,0.4999997913837433,8.146322250366211,,,,,,,,,,,,,,
38,0.4999997317790985,8.085922241210938,,,,,,,,,,,,,,
39,0.4999998211860657,8.042673110961914,,,,,,,,,,,,,,
40,0.4999997913837433,7.941180229187012,,,,,,,,,,,,,,
41,0.4999997317790985,7.93949556350708,,,,,,,,,,,,,,
42,0.4999997615814209,7.880858421325684,,,,,,,,,,,,,,
43,0.4999997615814209,7.885343551635742,,,,,,,,,,,,,,
44,0.4999998211860657,7.843421936035156,,,,,,,,,,,,,,
45,0.4999997615814209,7.758217811584473,,,,,,,,,,,,,,
46,0.4999997019767761,7.740496635437012,,,,,,,,,,,,,,
47,0.4999997019767761,7.709798336029053,,,,,,,,,,,,,,
48,0.4999998211860657,7.693772315979004,,,,,,,,,,,,,,
49,0.4999997317790985,7.62396240234375,,,,,,,,,,,,,,
50,0.4999998211860657,7.635161399841309,,,,,,,,,,,,,,
51,0.4999997615814209,7.616627693176269,,,,,,,,,,,,,,
52,0.4999997913837433,7.533504009246826,,,,,,,,,,,,,,
53,0.4999997913837433,7.486032962799072,,,,,,,,,,,,,,
54,0.4999997317790985,7.454780578613281,,,,,,,,,,,,,,
55,0.4999997019767761,7.452459812164307,,,,,,,,,,,,,,
56,0.4999997615814209,7.391982078552246,,,,,,,,,,,,,,
57,0.4999997913837433,7.372507095336914,,,,,,,,,,,,,,
58,0.4999998807907104,7.397981643676758,,,,,,,,,,,,,,
59,0.4999997913837433,7.417769908905029,,,,,,,,,,,,,,
60,0.4999997317790985,7.352138519287109,,,,,,,,,,,,,,
61,0.4999996721744537,7.293079376220703,,,,,,,,,,,,,,
62,0.4999997913837433,7.235203742980957,,,,,,,,,,,,,,
63,0.4999997615814209,7.295559883117676,,,,,,,,,,,,,,
64,0.4999997615814209,7.296041965484619,,,,,,,,,,,,,,
65,0.4999997615814209,7.222249984741211,,,,,,,,,,,,,,
66,0.4999999701976776,7.288710594177246,,,,,,,,,,,,,,
67,0.4999997317790985,7.262531280517578,,,,,,,,,,,,,,
