global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,12.352229118347168,11.020201683044434,,,,,,,,,,,,,,
1,,,11.01739044189453,60924.48600238165,11.018172554347826,60972.15444020428,100000.0,0.0,1.0,0.0,46.79867672920227,267.3619616031647,46.79867672920227,219.920399427414,0.0,0.0
1,12.493977546691896,11.008559226989746,,,,,,,,,,,,,,
2,12.205130577087402,11.006132125854492,,,,,,,,,,,,,,
3,13.09848976135254,10.99367332458496,,,,,,,,,,,,,,
4,12.507033348083496,10.960147857666016,,,,,,,,,,,,,,
5,12.449198722839355,10.928540229797363,,,,,,,,,,,,,,
6,12.077033042907717,10.887120246887209,,,,,,,,,,,,,,
7,12.060087203979492,10.831968307495115,,,,,,,,,,,,,,
8,11.85708999633789,10.774904251098633,,,,,,,,,,,,,,
9,12.048209190368652,10.698387145996094,,,,,,,,,,,,,,
10,11.481861114501951,10.639458656311035,,,,,,,,,,,,,,
11,11.139824867248535,10.544078826904297,,,,,,,,,,,,,,
12,10.721403121948242,10.460195541381836,,,,,,,,,,,,,,
13,10.506424903869627,10.340091705322266,,,,,,,,,,,,,,
14,9.572132110595703,10.289058685302734,,,,,,,,,,,,,,
15,8.934527397155762,10.199119567871094,,,,,,,,,,,,,,
16,8.260746955871582,10.111804962158203,,,,,,,,,,,,,,
17,7.651687145233154,10.023744583129885,,,,,,,,,,,,,,
18,6.990049839019775,9.940350532531738,,,,,,,,,,,,,,
19,6.4227800369262695,9.852779388427734,,,,,,,,,,,,,,
20,6.022308826446533,9.76652717590332,,,,,,,,,,,,,,
21,5.324374198913574,9.76107406616211,,,,,,,,,,,,,,
22,4.838286399841309,9.714046478271484,,,,,,,,,,,,,,
23,4.542758941650391,9.661812782287598,,,,,,,,,,,,,,
24,4.310309886932373,9.642500877380373,,,,,,,,,,,,,,
25,4.034016609191895,9.601879119873049,,,,,,,,,,,,,,
26,3.8348817825317374,9.565073013305664,,,,,,,,,,,,,,
27,3.647761344909668,9.52004623413086,,,,,,,,,,,,,,
28,3.5932674407958984,9.522783279418944,,,,,,,,,,,,,,
29,3.2812445163726807,9.480958938598633,,,,,,,,,,,,,,
30,3.2189717292785645,9.421939849853516,,,,,,,,,,,,,,
31,2.938493251800537,9.470373153686523,,,,,,,,,,,,,,
32,2.902703285217285,9.393491744995115,,,,,,,,,,,,,,
33,2.731982469558716,9.40491008758545,,,,,,,,,,,,,,
34,2.6934781074523926,9.380206108093262,,,,,,,,,,,,,,
35,2.6318507194519043,9.344375610351562,,,,,,,,,,,,,,
36,2.571905851364136,9.336121559143066,,,,,,,,,,,,,,
37,2.514683485031128,9.358936309814451,,,,,,,,,,,,,,
38,2.4653451442718506,9.33562469482422,,,,,,,,,,,,,,
39,2.578162908554077,9.29785442352295,,,,,,,,,,,,,,
40,2.443941354751587,9.306357383728027,,,,,,,,,,,,,,
41,2.4173951148986816,9.280872344970703,,,,,,,,,,,,,,
42,2.511209726333618,9.231881141662598,,,,,,,,,,,,,,
43,2.325946807861328,9.276789665222168,,,,,,,,,,,,,,
44,2.2804205417633057,9.246702194213867,,,,,,,,,,,,,,
45,2.210923194885254,9.250452041625977,,,,,,,,,,,,,,
46,2.170285224914551,9.22811508178711,,,,,,,,,,,,,,
47,2.069519281387329,9.233132362365724,,,,,,,,,,,,,,
48,2.038343906402588,9.242987632751465,,,,,,,,,,,,,,
49,2.080709934234619,9.20134735107422,,,,,,,,,,,,,,
50,2.084099769592285,9.15644359588623,,,,,,,,,,,,,,
51,2.0543971061706543,9.163739204406738,,,,,,,,,,,,,,
52,2.019822835922241,9.162275314331056,,,,,,,,,,,,,,
53,1.939580082893372,9.175987243652344,,,,,,,,,,,,,,
54,1.95404314994812,9.180861473083496,,,,,,,,,,,,,,
55,1.9127668142318728,9.152175903320312,,,,,,,,,,,,,,
56,1.890416502952576,9.16046142578125,,,,,,,,,,,,,,
