submission,workload,workload_variant,study,trial,metric_name,target_value,higher_is_better,global_step,accumulated_submission_time,metric_value
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,10745,28197.60794711113,0.1770578863515666
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,11316,29944.92052650452,0.1750108627432047
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,12084,31699.527344703674,0.1717568676676483
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,12799,33449.495277404785,0.1675083281031236
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,13372,35208.713482141495,0.166542750929368
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,14141,36958.81011772156,0.1659537488533771
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,14849,38707.57912278175,0.1632115096799111
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,15395,40456.63608574867,0.1615507169410515
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,16164,42214.51137757301,0.1597643991696036
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,16843,43967.81062340736,0.157862212137305
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,17413,45722.08809947968,0.1571476850287259
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,18163,47476.165185689926,0.1570318157678752
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,18811,49228.70420265198,0.1535847052575677
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,19441,50982.74151015282,0.1524936030512238
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,20222,52731.5376355648,0.1513928450731424
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,20904,54480.09988331795,0.1503017428667986
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,21527,56238.617429971695,0.1484381789214503
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,22308,57988.75261616707,0.1465359918891517
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,22997,59737.32951641083,0.1462656302805001
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,23575,61484.65460538864,0.1448848549220296
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,24352,63237.87679409981,0.1440448027808622
cautious_nadamw,librispeech_conformer,librispeech_conformer_jax,2,1,wer,0.085884,False,24995,64988.59479641914,0.1421619272920388
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,1,173.08022499084473,3.6665475788152366
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,365,1620.338052034378,0.8561386568821513
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,719,3082.1415600776672,0.8519770192632646
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,1109,4529.916038274765,0.7825713320137112
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,1595,5980.658083677292,0.4314874716361705
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,1959,7431.656234741211,0.3394679669772606
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,2545,8881.337223291397,0.2955148940279052
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,2965,10338.725378990172,0.2943175783324482
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,3595,11785.680506944656,0.2979964273644571
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,4044,13233.409255027773,0.3056534543523391
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,4682,14680.553419351578,0.8967025539516246
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,5108,16127.74222755432,0.896171486506059
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,5749,17576.712025403976,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,6157,19033.087138414383,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,6797,20482.2677462101,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,7194,21935.21454191208,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,7823,23385.945583581924,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,8227,24839.57513570785,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,8863,26287.94701457024,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,9269,27739.29757785797,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,9902,29189.16979289055,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,10344,30636.26409840584,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,10988,32083.889989614487,0.896673586636412
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,11519,33529.977336883545,0.8828272099647564
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,12092,34983.40813326836,0.887230241877082
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,12664,36431.13910531998,0.8942886110172356
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,13189,37878.97380447388,0.8794766571718244
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,13799,39326.7197034359,0.8129290783565877
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,14294,40774.15647864342,0.8501713899483416
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,14944,42221.38855409622,0.8967218654950997
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,15407,43675.444378614426,0.8966446193211992
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,16091,45128.949276447296,0.8914980929850819
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,16587,46576.71807861328,0.8739245884227297
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,17199,48023.96158576012,0.8489933857963597
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,17724,49473.82232952118,0.8530391541543958
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,18273,50924.46472811699,0.827953459180225
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,18837,52372.13174962997,0.8233862791483609
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,19366,53829.47060799599,0.8157871867909042
cautious_nadamw,librispeech_deepspeech,librispeech_deepspeech_jax,2,1,wer,0.119936,False,19971,55278.973272800446,0.8202771206488678
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,1,20.6119384765625,0.0264434683762991
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,2113,472.67937707901,0.1357419302974934
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,4305,924.6441507339478,0.1867062966058906
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,6605,1376.6325330734253,0.2213750320771584
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,8918,1828.6057391166687,0.2403343790085876
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,11237,2280.684243440628,0.2505823328557462
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,13554,2732.8001494407654,0.2548984411762529
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,15871,3184.770050764084,0.2646636945261837
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,18194,3636.773329257965,0.2702742740197407
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,20509,4088.7472364902496,0.2791184154216674
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,22802,4540.725083589554,0.2772347382967386
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,25110,4992.686820983887,0.2823069265590217
cautious_nadamw,ogbg,ogbg_jax,2,1,mean_average_precision,0.28098,True,27394,5444.764040708542,0.2845644139519467
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,1,64.3289155960083,0.0
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,4668,708.0036761760712,23.38871203307751
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,9816,1351.936791419983,26.18646953669441
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,14964,1995.941637992859,27.19867701371945
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,20116,2639.9161829948425,27.58937387874035
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,25264,3283.9021904468536,27.787647556485418
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,30410,3927.8510863780975,28.015312521373417
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,35560,4571.820614337921,28.3992300993388
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,40709,5215.821115732193,28.532252402685447
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,45858,5859.778166770935,28.337464151157786
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,51009,6503.724917650223,28.76732474188643
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,56160,7147.7645144462585,29.30391346650131
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,61309,7791.781131505966,29.30506527623724
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,66459,8435.714320659637,29.31803274853712
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,71608,9079.709966659546,29.524189183741896
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,76760,9723.64885020256,29.947388734121635
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,81910,10367.67866063118,30.10853948279756
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,87060,11011.704791545868,30.0053012486373
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,92208,11655.671856164932,30.66711082372046
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,97358,12299.687194347382,30.71976125433068
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,102510,12943.72738480568,30.876108999624343
cautious_nadamw,wmt,wmt_jax,2,1,bleu,30.8491,True,107660,13587.71208190918,30.854506298496144
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1,3.3078713417053223,1.6115732987423308
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,380,359.1419172286988,0.1302593932276689
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,759,714.8842656612396,0.1274080774767049
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1139,1070.6052567958832,0.1264841726456125
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1514,1426.3434765338898,0.1260908703340875
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1880,1782.283565044403,0.1260935121052963
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,2251,2138.5613901615143,0.1258799238260741
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,2628,2494.64999294281,0.1256885802150786
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,2993,2850.335734128952,0.1253943247770661
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,3366,3206.310783147812,0.1254613050495053
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,3747,3562.732447862625,0.1256290111802451
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,4127,3918.919301509857,0.1250675726326648
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,4505,4274.868678331375,0.12522348353923
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,4882,4630.977348804474,0.124923165849789
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,5262,4987.223109483719,0.1248343260966922
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,5666,5343.015440940857,0.1247548690262578
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,6051,5698.762105464935,0.1247345828845038
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,6445,6055.333169937134,0.1246863304097296
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,6831,6411.271710634232,0.1247737125290166
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,7204,6767.416382312775,0.1245480063300045
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,7580,7123.220683813095,0.1246043290028651
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,7970,7479.202727794647,0.1243888714704998
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,8357,7834.946657896042,0.1244457108348708
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,8748,8191.191646337509,0.1243168226392213
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,9142,8547.192596912384,0.1243340520841493
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,9528,8903.326080083847,0.1243335300524517
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,9925,9259.15673685074,0.124313376310656
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,10312,9614.911952495577,0.1243086322574227
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,10701,9970.476936101912,0.124307235172914
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,11085,10326.575957536696,0.1243131238902474
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,11466,10682.36298775673,0.1243110801864702
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,11853,11038.404908657074,0.1243749009490048
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,12243,11394.705229520798,0.1243302776114899
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,12637,11750.834871530533,0.1242934723895374
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,13043,12106.893656492231,0.1242412303757036
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,13445,12463.146655797958,0.1243163027740887
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,13838,12819.45540189743,0.1244611848999539
lion,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,14246,13175.226098299026,0.1244004867052269
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,1,190.65102910995483,0.2445245247982027
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,302,300.31669664382935,0.675487855343451
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,426,410.3829169273377,0.6884568471484594
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,546,520.2512855529785,0.6961994160409046
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,669,630.8740656375885,0.6988315185134707
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,791,740.2782506942749,0.702104404258406
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,913,850.7198395729065,0.7056768671743107
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,2249,959.646072626114,0.715681137230937
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,4560,1068.286497592926,0.7201265024883934
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,6876,1176.9056899547577,0.7220974880856078
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,9191,1285.5559828281405,0.7232630981376618
lion,fastmri,fastmri_pytorch,0,1,ssim,0.723653,True,11506,1394.1750195026398,0.7239882383845667
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,1,59.00462555885315,60507.18536272712
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,6637,2626.600440979004,33.38332889940211
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,13278,5194.166933298111,29.00597623109176
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,19923,7761.944511651993,28.07844353449155
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,26573,10329.898674249647,27.76075642624241
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,33229,12898.04880285263,26.9574584481711
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,39889,15466.451179265976,25.60965040819025
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,46553,18035.00035214424,24.058333055478656
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,53217,20603.51038718224,22.49252921328961
lion,finewebedu_lm,finewebedu_lm_pytorch,0,1,ppl,22.2995,False,59884,23172.039316177368,21.130699319951358
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,1,130.69237089157104,0.00068
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,2032,2125.469454050064,0.16926
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,4980,4118.830269098282,0.41676
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,8289,6112.707509279251,0.5092
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,11260,8107.128677845001,0.52808
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,14506,10099.844388008118,0.547
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,17455,12095.627435684204,0.55074
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,20696,14089.88356256485,0.55362
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,23639,16085.861656427383,0.55716
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,26913,18081.947254896164,0.57662
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,29879,20075.050583601,0.56684
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,33166,22072.00302863121,0.5746
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,36130,24077.121876716614,0.58774
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,39417,26069.557642698288,0.58664
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,42382,28064.22825288773,0.58064
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,45643,30056.67775177956,0.59196
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,48601,32052.023146629333,0.59216
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,51875,34044.62445306778,0.58748
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,54853,36041.95150470734,0.59236
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,58111,38035.05837440491,0.60114
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,61088,40028.347012043,0.59272
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,64324,42021.55142211914,0.60028
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,67299,44014.84405732155,0.59342
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,70478,46007.80517959595,0.58954
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,73502,48006.20331788063,0.60774
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,76620,49999.30646133423,0.59636
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,79699,51993.1611199379,0.60576
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,82726,53987.6517841816,0.60058
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,85858,55980.89953494072,0.60622
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,88774,57975.65511846542,0.613
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,91977,59969.51074957848,0.60526
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,94912,61967.16132092476,0.60162
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,98176,63959.46174001694,0.60112
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,101120,65959.11089897156,0.61408
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,104316,67951.73512744904,0.62902
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,107315,69945.45017886162,0.61394
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,110448,71938.9892001152,0.60122
lion,imagenet_resnet,imagenet_resnet_pytorch,0,1,accuracy,0.77431,True,113473,73937.13328719139,0.6181
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,1,95.366854429245,0.00202
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,3773,2659.257150888443,0.1746
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,7098,5233.143373012543,0.29474
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,10292,7800.738858699799,0.35342
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,13453,10371.65956068039,0.398
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,16868,12939.575882911682,0.42562
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,20036,15510.531110525131,0.46338
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,23333,18078.143253803253,0.46084
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,26709,20644.98244667053,0.4853
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,29874,23225.26716017723,0.50886
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,33260,25792.39576983452,0.50632
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,36579,28363.007383823395,0.52172
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,39743,30930.93621277809,0.51448
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,43134,33507.78995203972,0.5314
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,46288,36083.87688112259,0.5373
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,49578,38653.01710867882,0.54732
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,52897,41220.45228791237,0.54664
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,56046,43793.64073753357,0.54344
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,59439,46365.83928465843,0.55562
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,62590,48933.45852255821,0.55058
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,65832,51503.03800034523,0.57328
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,69127,54072.081663131714,0.57186
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,72287,56641.742052316666,0.5681
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,75663,59209.76424074173,0.57252
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,78786,61777.40294384956,0.57694
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,82055,64345.42305588722,0.5999
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,85338,66914.75896406174,0.58852
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,88510,69484.17476701736,0.60544
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,91917,72051.65529227257,0.6016
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,95072,74620.13735198975,0.59198
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,98324,77188.84741616249,0.60112
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,101643,79756.05047082901,0.6042
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,104798,82326.682792902,0.6114
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,108186,84894.19620919228,0.62704
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,111335,87462.7303173542,0.6241
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,114417,90030.20441913605,0.61184
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,117541,92597.84069442748,0.63108
lion,imagenet_vit,imagenet_vit_pytorch,0,1,accuracy,0.77309,True,120856,95165.0220131874,0.6418
lion,librispeech_conformer,librispeech_conformer_pytorch,0,1,wer,0.085884,False,1,20.19631266593933,1.8870274706705927
lion,librispeech_conformer,librispeech_conformer_pytorch,0,1,wer,0.085884,False,1433,1765.789226770401,0.8967218654950997
lion,librispeech_conformer,librispeech_conformer_pytorch,0,1,wer,0.085884,False,3136,3511.6078355312347,0.8967218654950997
