accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
248.5209014415741,0.0,18.658089876174927,1,0,18.658089876174927,0.5102195143699646,0.7509214282035828,0.0276239417737805,43793.0,267.1790506839752,0.4997028708457947,0.759972333908081,0.0212869602173168,0.508301317691803,0.7526695132255554,0.0258855407948226,43793.0
361.0606143474579,0.9330494403839112,469.7143471240997,2182,0,469.7143471240997,0.9840373396873474,0.0554801933467388,0.135053318520037,43793.0,831.7244217395782,0.9879152774810792,0.043472658842802,0.1418299248649218,0.985057294368744,0.0525078661739826,0.1453424219634816,43793.0
473.88354659080505,0.9896271228790284,921.7646358013152,4462,0,921.7646358013152,0.984703540802002,0.0518307425081729,0.1904023067656835,43793.0,1396.6706626415253,0.9885933995246888,0.0392984002828598,0.2243902875013482,0.9856363534927368,0.04895481467247,0.1910591443300886,43793.0
584.6199872493744,1.045234441757202,1373.7738907337189,6877,0,1373.7738907337189,0.9854009747505188,0.0488037131726741,0.2288533858726975,43793.0,1959.488699913025,0.9895302057266236,0.0353708751499652,0.2884616546612473,0.986270785331726,0.0462084710597991,0.2284798702471634,43793.0
695.9370229244232,1.0973105430603027,1825.7902419567108,9271,0,1825.7902419567108,0.9854704737663268,0.0487126968801021,0.2407995060870534,43793.0,2522.8915927410126,0.989853024482727,0.0338364019989967,0.3283567595336749,0.9862626791000366,0.0458551570773124,0.2454106824357104,43793.0
807.9893679618835,1.150634765625,2277.8702466487885,11667,0,2277.8702466487885,0.9858448505401612,0.0474175214767456,0.2589248060192702,43793.0,3087.095002174377,0.990715503692627,0.0305897686630487,0.4024864763370706,0.9866616725921632,0.0446321442723274,0.2606255353632572,43793.0
920.4848005771636,1.2024264335632324,2729.9807076454163,14068,0,2729.9807076454163,0.9856843948364258,0.0474781580269336,0.2557698408052969,43793.0,3651.77026963234,0.9912014603614808,0.0286000650376081,0.4404653342378154,0.9866044521331788,0.0445945374667644,0.2697696608139788,43793.0
1030.6129422187803,1.258273363113403,3182.015295267105,16452,0,3182.015295267105,0.9855483770370485,0.0483030602335929,0.2570699887609972,43793.0,4214.006197214127,0.9912261962890624,0.0284857396036386,0.4558466413715708,0.9865303635597228,0.0453127287328243,0.2735825595543557,43793.0
1142.838519334793,1.3107666969299316,3633.974159240722,18843,0,3633.974159240722,0.9857833981513976,0.0485095381736755,0.2571010852695006,43793.0,4778.260705709457,0.9916168451309204,0.0273632053285837,0.4808211386298572,0.986627995967865,0.0452417284250259,0.2679741089570666,43793.0
1253.2987625598907,1.3612325191497805,4085.9088344573975,21235,0,4085.9088344573975,0.9857859015464784,0.0490088053047657,0.2643550849818133,43793.0,5340.723932266235,0.9927058219909668,0.0234964825212955,0.5731107087761551,0.9866990447044371,0.0459021069109439,0.2776481983560332,43793.0
