global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.67443293,6.9142685,,,,,,,,,,,,,,
1,,,0.0010762117,6.9101987,0.0011,6.910505,50000.0,0.0013000001,6.910612,10000.0,53.80131030082703,118.50065970420836,53.80131030082703,64.69926476478577,0.0,0.0
100,0.68602806,6.7963324,,,,,,,,,,,,,,
200,0.84898096,6.4846125,,,,,,,,,,,,,,
300,1.0689995,6.2019396,,,,,,,,,,,,,,
400,2.0354378,5.8884478,,,,,,,,,,,,,,
500,1.8697954,5.808592,,,,,,,,,,,,,,
600,3.9706166,5.630149,,,,,,,,,,,,,,
700,4.338664,5.4395885,,,,,,,,,,,,,,
800,3.2051055,5.242498,,,,,,,,,,,,,,
900,4.9889445,5.1435213,,,,,,,,,,,,,,
1000,4.439693,4.9768543,,,,,,,,,,,,,,
1100,5.249515,4.9530735,,,,,,,,,,,,,,
1200,5.5972114,4.8129625,,,,,,,,,,,,,,
1300,4.0549026,4.606395,,,,,,,,,,,,,,
1400,4.3791575,4.6074896,,,,,,,,,,,,,,
1500,3.115973,4.377636,,,,,,,,,,,,,,
1600,4.363248,4.354099,,,,,,,,,,,,,,
1700,5.2609315,4.3621297,,,,,,,,,,,,,,
1800,5.447823,4.281497,,,,,,,,,,,,,,
1900,4.8260546,4.0915337,,,,,,,,,,,,,,
2000,4.0353265,4.1480136,,,,,,,,,,,,,,
2100,5.71244,4.054986,,,,,,,,,,,,,,
2200,4.179816,3.8286698,,,,,,,,,,,,,,
2300,3.2952952,3.9000711,,,,,,,,,,,,,,
2400,5.1456447,3.8688622,,,,,,,,,,,,,,
2500,3.3030648,3.7171175,,,,,,,,,,,,,,
2600,4.0796523,3.5586543,,,,,,,,,,,,,,
2700,4.2946362,3.5536337,,,,,,,,,,,,,,
2800,3.4494917,3.4041233,,,,,,,,,,,,,,
2900,3.6309683,3.4493475,,,,,,,,,,,,,,
3000,4.5455294,3.3227613,,,,,,,,,,,,,,
3100,3.6274889,3.4171093,,,,,,,,,,,,,,
3200,2.8654137,3.2201793,,,,,,,,,,,,,,
3300,3.6515083,3.1870098,,,,,,,,,,,,,,
3400,3.556906,3.120121,,,,,,,,,,,,,,
3500,3.3634865,3.0035715,,,,,,,,,,,,,,
3600,3.3887494,3.0160909,,,,,,,,,,,,,,
3700,2.7773454,3.1409807,,,,,,,,,,,,,,
3800,3.0214849,2.888189,,,,,,,,,,,,,,
3900,3.201739,2.9495168,,,,,,,,,,,,,,
4000,2.9251468,2.7658713,,,,,,,,,,,,,,
4100,3.714607,2.8475485,,,,,,,,,,,,,,
4200,2.4411838,2.8455422,,,,,,,,,,,,,,
4300,3.9159207,2.7667332,,,,,,,,,,,,,,
4400,2.2171683,2.6653366,,,,,,,,,,,,,,
4500,3.2516491,2.6382704,,,,,,,,,,,,,,
4600,2.9541252,2.5777576,,,,,,,,,,,,,,
4700,2.4442534,2.6245637,,,,,,,,,,,,,,
4800,2.2688074,2.6449327,,,,,,,,,,,,,,
4900,2.9135249,2.580424,,,,,,,,,,,,,,
5000,3.0289237,2.5000772,,,,,,,,,,,,,,
5100,2.3814201,2.496798,,,,,,,,,,,,,,
5200,2.5973732,2.364229,,,,,,,,,,,,,,
5300,2.1166618,2.4033532,,,,,,,,,,,,,,
5400,2.644618,2.462356,,,,,,,,,,,,,,
5500,2.4153526,2.2745779,,,,,,,,,,,,,,
5600,2.4079883,2.4579966,,,,,,,,,,,,,,
5700,2.4223523,2.315286,,,,,,,,,,,,,,
5800,2.5749023,2.3781397,,,,,,,,,,,,,,
5900,2.4993236,2.2629445,,,,,,,,,,,,,,
6000,2.5902412,2.2581728,,,,,,,,,,,,,,
6100,2.0480173,2.2383144,,,,,,,,,,,,,,
6200,2.4927285,2.2575788,,,,,,,,,,,,,,
6300,2.9313102,2.2117476,,,,,,,,,,,,,,
6395,,,0.6256776,1.5689651,0.56868,1.8507421,50000.0,0.43960002,2.5965824,10000.0,2049.826003551483,2136.365298271179,2049.826003551483,86.44905090332031,0.0397703647613525,0.0
6400,2.3953588,2.382955,,,,,,,,,,,,,,
6500,2.4519715,2.1553526,,,,,,,,,,,,,,
6600,2.8765345,2.1879113,,,,,,,,,,,,,,
6700,2.594625,2.20575,,,,,,,,,,,,,,
6800,1.8977156,2.0885458,,,,,,,,,,,,,,
6900,2.2655647,2.1886926,,,,,,,,,,,,,,
7000,2.686015,2.0966115,,,,,,,,,,,,,,
7100,2.738533,2.06679,,,,,,,,,,,,,,
7200,2.5492182,2.0317254,,,,,,,,,,,,,,
7300,2.3847198,2.13496,,,,,,,,,,,,,,
7400,3.0261738,2.1404996,,,,,,,,,,,,,,
7500,2.278535,2.0511916,,,,,,,,,,,,,,
