accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
2427.6146557331085,0.0,7.88826584815979,1,0,7.88826584815979,0.3338099180683336,95000000.0,2435.8375494480133,0.332249031340058,0.3329954482648096,83274637.0
3654.2787730693817,0.0797321796417236,364.17549657821655,163,0,364.17549657821655,0.1304626438786557,95000000.0,4019.564621210098,0.1266769328600405,0.1281207191620854,83274637.0
4854.219679117203,0.1310348510742187,721.5654509067535,332,0,721.5654509067535,0.129284555074752,95000000.0,5577.632633447647,0.1281571622647326,0.1269692593223145,83274637.0
5979.605565071106,0.1843714714050293,1077.445155620575,497,0,1077.445155620575,0.1289904772618344,95000000.0,7059.636300563812,0.1260968834431462,0.1266864203561044,83274637.0
7075.681461811066,0.2384967803955078,1433.3111872673037,660,0,1433.3111872673037,0.1285238567517732,95000000.0,8512.337836027145,0.1256122426502736,0.1263147850906833,83274637.0
8221.537102937698,0.2895081043243408,1789.3030874729156,857,0,1789.3030874729156,0.1281381491410105,95000000.0,10014.965723276138,0.1246613495985565,0.125934187492692,83274637.0
9378.108946561812,0.3437705039978027,2145.492898702621,1027,0,2145.492898702621,0.127987592491712,95000000.0,11528.492245435717,0.127229579351879,0.1257264526779455,83274637.0
10519.71686077118,0.3921597003936767,2502.041980266571,1232,0,2502.041980266571,0.1276684665164345,95000000.0,13027.39406824112,0.1249092305458374,0.1253776343249401,83274637.0
11437.687187433245,0.4450852870941162,2859.5598781108856,1424,0,2859.5598781108856,0.1275605751093814,95000000.0,14303.621088504791,0.1219884258096357,0.1252335240587789,83274637.0
12432.85953783989,0.4916064739227295,3216.17582821846,1605,0,3216.17582821846,0.1273651356964111,95000000.0,15656.10021328926,0.124130621193167,0.125070342397408,83274637.0
13413.671528816223,0.5402133464813232,3572.133828639984,1801,0,3572.133828639984,0.1273465260420949,95000000.0,16993.57675719261,0.1251619638326923,0.1250301879305915,83274637.0
14320.452023744583,0.5907318592071533,3928.941753864288,2002,0,3928.941753864288,0.1273319605512117,95000000.0,18257.86899089813,0.1248457350383563,0.1249712179257206,83274637.0
14961.329237937927,0.6454524993896484,4285.243519544601,2199,0,4285.243519544601,0.1272301210817036,95000000.0,19255.748866319656,0.1226114059501415,0.1248870764115441,83274637.0
15396.560142993929,0.6927623748779297,4642.6990003585815,2412,0,4642.6990003585815,0.1269125411013954,95000000.0,20049.13683128357,0.1226267779461076,0.1245532936527338,83274637.0
15658.108516216278,0.7418308258056641,4998.864248037338,2613,0,4998.864248037338,0.1267740820355867,95000000.0,20667.55776643753,0.1219556771364255,0.1244049533554892,83274637.0
15916.381832122805,0.7916467189788818,5355.517009019852,2814,0,5355.517009019852,0.1267269738737407,95000000.0,21283.204224586487,0.122092798015844,0.1243751437571131,83274637.0
16229.562669038773,0.8396241664886475,5713.370320796967,3006,0,5713.370320796967,0.1267748576867354,95000000.0,21954.956679344177,0.1229332871528054,0.1243881579986623,83274637.0
16553.642342567444,0.8912718296051025,6069.080229043961,3207,0,6069.080229043961,0.1268295006620708,95000000.0,22635.464636087418,0.1252213099719665,0.1244178319743511,83274637.0
16858.442493200302,0.9418537616729736,6425.172350645065,3411,0,6425.172350645065,0.1267879205444335,95000000.0,23297.076191663746,0.1236851650606983,0.1244106106364326,83274637.0
17061.635761022568,0.9894142150878906,6782.391945362091,3608,0,6782.391945362091,0.1265813793426513,95000000.0,23858.205300092697,0.1217637999225484,0.1242424639626055,83274637.0
17246.57522368431,1.0398645401000977,7139.604526281357,3799,0,7139.604526281357,0.1264877824838738,95000000.0,24401.07226061821,0.1233610830167332,0.124159123663221,83274637.0
17453.42256784439,1.0893864631652832,7495.776864051819,3996,0,7495.776864051819,0.1264866951342131,95000000.0,24964.80773830414,0.1234191973487909,0.1241508043777622,83274637.0
17646.161712169647,1.139360427856445,7852.41475892067,4199,0,7852.41475892067,0.1264973627322548,95000000.0,25514.90912461281,0.1227817238758668,0.124165098824926,83274637.0
17895.091400384903,1.199472427368164,8209.739110946655,4381,0,8209.739110946655,0.1264694804976613,95000000.0,26121.890065193176,0.1227820291076337,0.1241431585768691,83274637.0
18210.292840480804,1.2512600421905518,8566.868239879608,4564,0,8566.868239879608,0.1263917996063232,95000000.0,26794.93819642067,0.1221959694720527,0.1240862118235036,83274637.0
18402.413264751434,1.3008310794830322,8923.376788377762,4748,0,8923.376788377762,0.1262842645106265,95000000.0,27344.283386468887,0.1222892262018849,0.1239877488676856,83274637.0
18638.460017204285,1.3508007526397705,9279.148590803146,4943,0,9279.148590803146,0.1262291842049046,95000000.0,27936.819403886795,0.12354275925602,0.1239429570269631,83274637.0
18873.0324511528,1.398918628692627,9635.40805196762,5140,0,9635.40805196762,0.1262244711658678,95000000.0,28528.363883972168,0.1216299392503929,0.1239343390734329,83274637.0
19086.8701953888,1.4456074237823486,9990.992842674255,5347,0,9990.992842674255,0.1262249730626156,95000000.0,29098.500245809555,0.1222559035439267,0.123953326077231,83274637.0
19290.840997457504,1.5028071403503418,10347.88447546959,5580,0,10347.88447546959,0.1262578082752428,95000000.0,29660.10304141045,0.1234636820734394,0.1239777844850161,83274637.0
19493.084221601486,1.5521047115325928,10704.406407117844,5813,0,10704.406407117844,0.1262869884123149,95000000.0,30219.597836971283,0.1215919566243819,0.1239908941468636,83274637.0
19699.214391231537,1.602813959121704,11061.44424510002,6041,0,11061.44424510002,0.1262038623923853,95000000.0,30783.49882626533,0.1216501470187251,0.1239261458469183,83274637.0
19883.99872040749,1.653257131576538,11418.66967010498,6274,0,11418.66967010498,0.1261784945564671,95000000.0,31326.23831176757,0.1214467425660814,0.1238949408034328,83274637.0
20069.220943689343,1.7050230503082275,11775.398035287855,6523,0,11775.398035287855,0.1261756667962325,95000000.0,31868.9316778183,0.121434593248175,0.1238816013872882,83274637.0
20254.266919136047,1.756995439529419,12132.374581813812,6739,0,12132.374581813812,0.126192729471307,95000000.0,32411.684282541275,0.1197610301719203,0.1238947791341401,83274637.0
20439.463829278942,1.814539909362793,12488.446101427078,6976,0,12488.446101427078,0.1261718167029129,95000000.0,32953.69417619705,0.1218528598338107,0.1238804880121334,83274637.0
20624.89165282249,1.865074634552002,12845.66639304161,7197,0,12845.66639304161,0.1261618151967902,95000000.0,33497.06342768669,0.1219058417972194,0.1238571189268559,83274637.0
20809.31697177887,1.9226093292236328,13201.571621894836,7420,0,13201.571621894836,0.1261488180967632,95000000.0,34038.127945661545,0.1235420343605535,0.1238283343342011,83274637.0
,,,7653,0,13557.988336324692,,,,,,
