accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
92.00945734977722,0.0,64.70180058479309,1,0,64.70180058479309,0.0021000002,6.90758,10000.0,156.71134042739868,0.0030664061,6.9075003,0.0024599999,6.9075704,50000.0
124.71862697601318,0.1332242488861084,2635.90239405632,5037,0,2635.90239405632,0.141,4.658419,10000.0,2760.8456988334656,0.20892578,4.09158,0.19098,4.213718,50000.0
265.2634174823761,1.4424009323120115,5205.798110723496,10415,0,5205.798110723496,0.26990002,3.6611962,10000.0,5472.752430200577,0.3955078,2.8714757,0.35556,3.0781844,50000.0
402.5804748535156,1.4964027404785156,7776.895746469498,15859,0,7776.895746469498,0.34420002,3.1660523,10000.0,8181.303784370422,0.48316404,2.322248,0.4475,2.5052638,50000.0
786.5891003608704,1.529865264892578,10348.241677045822,21338,0,10348.241677045822,0.3846,2.8726048,10000.0,11136.762983322144,0.53648436,2.0145621,0.49809998,2.207186,50000.0
896.6610627174377,1.5588407516479492,12919.374038934708,26819,0,12919.374038934708,0.4216,2.7119932,10000.0,13818.085431337357,0.5910351,1.7961581,0.53818,2.0441499,50000.0
1546.785187482834,1.59147047996521,15490.562059640884,32302,0,15490.562059640884,0.4424,2.534694,10000.0,17039.506865739822,0.61568356,1.6195567,0.56255996,1.8707702,50000.0
2512.1845643520355,1.6235108375549316,18061.75741958618,37755,0,18061.75741958618,0.45920002,2.447567,10000.0,20576.203966856003,0.6287305,1.5606167,0.58397996,1.7697779,50000.0
3610.088217973709,1.656853199005127,20633.128787994385,43194,0,20633.128787994385,0.47590002,2.362822,10000.0,24245.59997177124,0.6642578,1.4045182,0.59995997,1.6921073,50000.0
4444.268569469452,1.6895394325256348,23204.42408895493,48337,0,23204.42408895493,0.48520002,2.32809,10000.0,27651.185959339145,0.6732617,1.3731514,0.61186,1.6549717,50000.0
5495.290155649185,1.7208659648895264,25775.331596136093,53218,0,25775.331596136093,0.49500003,2.2626376,10000.0,31273.221472978592,0.6990039,1.2105768,0.62332,1.5630265,50000.0
