global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.676349,6.932282,,,,,,,,,,,,,,
1,,,0.0012755101779475,6.914036273956299,0.0013399999588727,6.914280891418457,50000.0,0.0013000001199543,6.913465976715088,10000.0,57.26776361465454,139.17078804969788,57.26776361465454,81.9028148651123,0.0,0.0
100,0.7921771,6.6474304,,,,,,,,,,,,,,
200,0.9406744,6.294782,,,,,,,,,,,,,,
300,1.8690585,6.038278,,,,,,,,,,,,,,
400,3.2987003,5.8002477,,,,,,,,,,,,,,
500,3.868208,5.5195084,,,,,,,,,,,,,,
600,3.3264692,5.3878245,,,,,,,,,,,,,,
700,2.4872477,5.1494617,,,,,,,,,,,,,,
800,3.5889568,5.0566564,,,,,,,,,,,,,,
900,2.5629086,4.9077644,,,,,,,,,,,,,,
1000,3.2912018,4.6775928,,,,,,,,,,,,,,
1100,3.6102955,4.572935,,,,,,,,,,,,,,
1200,3.5086677,4.4111266,,,,,,,,,,,,,,
1300,1.8770438,4.1400714,,,,,,,,,,,,,,
1366,,,0.1939373314380645,4.09002161026001,0.1598400026559829,4.396219253540039,50000.0,0.1251000016927719,4.906614303588867,10000.0,567.101241350174,683.3743026256561,567.101241350174,116.03449773788452,0.0382189750671386,0.0
1400,3.7754376,4.261959,,,,,,,,,,,,,,
1500,2.5939946,4.19955,,,,,,,,,,,,,,
1600,4.3060837,3.8969939,,,,,,,,,,,,,,
1700,2.84297,3.835962,,,,,,,,,,,,,,
1800,2.0537565,3.887866,,,,,,,,,,,,,,
1900,2.3663116,3.7230358,,,,,,,,,,,,,,
2000,2.0184605,3.527325,,,,,,,,,,,,,,
2100,1.9480509,3.51571,,,,,,,,,,,,,,
2200,2.1412392,3.5915184,,,,,,,,,,,,,,
2300,1.3226262,3.2,,,,,,,,,,,,,,
2400,1.8487364,3.424459,,,,,,,,,,,,,,
2500,1.5442444,3.4118826,,,,,,,,,,,,,,
2600,2.2078042,3.3188148,,,,,,,,,,,,,,
2700,1.7068939,3.2912385,,,,,,,,,,,,,,
2726,,,0.3436702787876129,3.0623178482055664,0.3035799860954284,3.3523764610290527,50000.0,0.2294000089168548,3.9628517627716064,10000.0,1076.922331571579,1229.7017509937286,1076.922331571579,152.30359268188477,0.0736458301544189,0.0
2800,1.4904864,3.1450217,,,,,,,,,,,,,,
