accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
2142.3030138015747,0.0,14.367578268051147,1,0,14.367578268051147,1.904640160361842,95000000.0,2156.670666217804,1.906124744962596,1.9042743724861568,83274637.0
3376.085985183716,0.3559868335723877,370.78795981407166,189,0,370.78795981407166,0.1406249744860197,95000000.0,3747.2322854995728,0.1358980651968305,0.1370879031226387,83274637.0
4588.467834472656,0.3886592388153076,727.4910509586334,377,0,727.4910509586334,0.1329663960731908,95000000.0,5316.351988077164,0.1300758662510593,0.1302362273302468,83274637.0
5787.263881444931,0.4244065284729004,1085.323856830597,568,0,1085.323856830597,0.1332173761307565,95000000.0,6873.018896579742,0.1291624220006121,0.1286638720413493,83274637.0
6886.736194133759,0.462721586227417,1441.9247841835022,782,0,1441.9247841835022,0.1305069034025493,95000000.0,8329.132729530334,0.1281094308005376,0.1275996027176467,83274637.0
7965.123546123505,0.5021791458129883,1799.4511330127716,970,0,1799.4511330127716,0.1297190414782072,95000000.0,9765.08809041977,0.1273319993004109,0.1269817771461548,83274637.0
8932.409771442413,0.5333871841430664,2156.3125545978546,1176,0,2156.3125545978546,0.1290687258018092,95000000.0,11089.269122123718,0.1266074062869796,0.1267252651442152,83274637.0
9908.615369796751,0.5663385391235352,2514.769530773163,1387,0,2514.769530773163,0.1288961067023026,95000000.0,12423.966862916946,0.1257317654155897,0.1265091491501337,83274637.0
10534.764024496078,0.6142663955688477,2872.787981271744,1605,0,2872.787981271744,0.1290917940481085,95000000.0,13408.184250831604,0.1253942952567489,0.1264065407444751,83274637.0
10769.595359563828,0.6583552360534668,3230.224955558777,1849,0,3230.224955558777,0.1284467728104441,95000000.0,14000.499592542648,0.123752997016663,0.1260469250407465,83274637.0
11017.170618772509,0.6909308433532715,3587.504054784775,2042,0,3587.504054784775,0.1288171605777138,95000000.0,14605.38861465454,0.1255261758635254,0.1261854197856635,83274637.0
11245.877462387083,0.7215325832366943,3945.0046100616455,2233,0,3945.0046100616455,0.1288865569592927,95000000.0,15191.628551721573,0.1268444555993162,0.1262615998673893,83274637.0
