accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
65.4846076965332,0.0,52.34902095794678,1,0,52.34902095794678,0.001,6.907755,10000.0,117.83370757102966,0.000859375,6.907755,0.0009999999,6.907755,50000.0
88.84808611869812,0.0538709163665771,2623.535446166992,5695,0,2623.535446166992,0.19890001,4.097442,10000.0,2712.505630016327,0.28777343,3.4408116,0.26481998,3.5687037,50000.0
116.20705223083496,0.169656753540039,5194.481693506241,11540,0,5194.481693506241,0.30890003,3.3597276,10000.0,5310.991228580475,0.44673827,2.4771342,0.40098,2.7341075,50000.0
140.67232513427734,0.2619903087615967,7765.526351213455,17384,0,7765.526351213455,0.36620003,2.991544,10000.0,7906.662094116211,0.50427735,2.1660132,0.46818,2.3480916,50000.0
165.11954736709595,0.3238081932067871,10336.526579618454,23255,0,10336.526579618454,0.3925,2.8875477,10000.0,10502.243849515917,0.5426367,2.0122151,0.49657997,2.2381716,50000.0
189.0957548618317,0.3820066452026367,12907.646760940552,29130,0,12907.646760940552,0.42400002,2.661119,10000.0,13097.459833145142,0.6045898,1.6809093,0.53856,1.9996426,50000.0
213.09027194976807,0.5091588497161865,15478.840439796448,34987,0,15478.840439796448,0.4291,2.639828,10000.0,15692.84106874466,0.5931836,1.7407615,0.54772,1.9468971,50000.0
235.8794560432434,0.6174907684326172,18050.02126002312,40827,0,18050.02126002312,0.4345,2.5735884,10000.0,18286.98503279686,0.6061328,1.6632255,0.56036,1.8954852,50000.0
258.9850573539734,0.7043797969818115,20621.235149860386,46668,0,20621.235149860386,0.46820003,2.430164,10000.0,20881.458737134933,0.63193357,1.5385414,0.58592,1.7567954,50000.0
281.0034987926483,0.7894766330718994,23192.326841831207,52499,0,23192.326841831207,0.46520004,2.426877,10000.0,23474.71742415428,0.6333008,1.5255513,0.58798,1.7522448,50000.0
303.07173132896423,0.8514139652252197,25763.27354168892,58317,0,25763.27354168892,0.48040003,2.3773499,10000.0,26067.86637187004,0.6592773,1.4220022,0.60084,1.6997834,50000.0
325.1060447692871,0.9277732372283936,28334.540434360504,64133,0,28334.540434360504,0.48580003,2.3233297,10000.0,28661.30744361877,0.6536328,1.4162108,0.60583997,1.6558604,50000.0
355.1371433734894,1.0094265937805176,30905.422238111496,69951,0,30905.422238111496,0.4891,2.3087728,10000.0,31262.36903166771,0.66759765,1.3647668,0.61384,1.6204244,50000.0
385.7002899646759,1.0409877300262451,33476.63015437126,75745,0,33476.63015437126,0.5048,2.2336173,10000.0,33864.23808526993,0.6953711,1.2657555,0.62674,1.5721673,50000.0
415.2930595874786,1.0765931606292725,36047.78290081024,81554,0,36047.78290081024,0.5105,2.2525916,10000.0,36465.0805220604,0.6931445,1.3415167,0.6357,1.5973215,50000.0
442.9188718795776,1.1171913146972656,38619.08618211746,87359,0,38619.08618211746,0.5202,2.1693735,10000.0,39064.11979365349,0.71156245,1.1973983,0.6458,1.509269,50000.0
