submission,criteo1tb,fastmri,finewebedu_lm,imagenet_resnet,imagenet_vit,librispeech_conformer,librispeech_deepspeech,ogbg,wmt,Overall
nadamw,0.7371790479363117,0.2846386834116836,1.0001305866073606,0.9948661957484937,0.9314515866936807,0.97638163087623,0.9342555241175816,0.9853881826624292,0.969815336792333,0.8210297922946262
nadamw_resnet,1.2518932573860864,0.28906594343815095,0.9983915226977417,1.36969486115787,1.0775643079329147,0.8851120958224784,0.8588519518900618,0.9937068856976676,0.9725860002722094,0.901118011327045
nadamw_baselinev05,0.7273522678168094,1.0274850420807526,0.9998694133926394,0.9893303984575408,0.9371857066991066,0.9937645515520628,1.0216260505312345,0.9884620008777714,0.9787331940072168,0.9581325511822435
schedule_free_adamw_jax_v2,0.7239323210657994,0.9725149579192475,0.5157071658793579,1.7663888791114686,0.9885812321442898,1.0528389932188735,1.0660542243385585,1.0062931143023321,1.0244099779491445,0.9661585622934867
schedule_free_adamw_jax,1.4236136782446425,3.02312972236624,0.5144755679573225,0.9870890771383656,1.051075962675423,1.006235448447937,0.47097004222075695,1.0352955542973714,1.021266805992783,1.0157549696503607
muon,1.4592183957447011,0.4023471019397161,1.1548156179771787,1.3437796569925848,1.0353455463626184,0.9738041103962866,1.0113726409411152,0.9928434169468398,1.3520568882127861,1.02484029474235
cautious_nadamw,0.7481067426139137,1.7249217133654882,1.010257022113625,0.992114632561303,0.9978739171369351,1.0144342589610094,1.0446137249350125,1.0239451875732288,0.975918802024537,1.0353202539205077
single_worker_diloco,1.6382921564016586,2.656213344696107,1.0571319693451506,1.0051338042515066,1.002126082863065,1.0728940944742968,0.9886273590588847,1.0111373516493314,1.0948203307944504,1.2070947486449901
