global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
68,1.8405251502990725,9.038061141967772,,,,,,,,,,,,,,
69,1.962140679359436,9.017749786376951,,,,,,,,,,,,,,
70,1.686980962753296,9.063481330871582,,,,,,,,,,,,,,
71,2.082547187805176,8.992044448852539,,,,,,,,,,,,,,
72,1.670296311378479,9.034034729003906,,,,,,,,,,,,,,
73,1.6806821823120115,9.007826805114746,,,,,,,,,,,,,,
74,2.9100821018218994,8.981447219848633,,,,,,,,,,,,,,
75,1.621950626373291,9.022039413452148,,,,,,,,,,,,,,
76,1.8200962543487549,8.955667495727539,,,,,,,,,,,,,,
77,1.7954661846160889,8.956344604492188,,,,,,,,,,,,,,
78,2.3045437335968018,8.921875,,,,,,,,,,,,,,
79,1.817077398300171,8.937179565429688,,,,,,,,,,,,,,
80,4.565402030944824,8.909993171691895,,,,,,,,,,,,,,
81,1.7250736951828003,8.903718948364258,,,,,,,,,,,,,,
82,1.6816534996032717,8.902236938476562,,,,,,,,,,,,,,
83,1.7941827774047852,8.887412071228027,,,,,,,,,,,,,,
84,1.6923596858978271,8.79644775390625,,,,,,,,,,,,,,
85,1.7376147508621216,8.805376052856445,,,,,,,,,,,,,,
86,1.5860289335250854,8.777019500732422,,,,,,,,,,,,,,
87,1.546778440475464,8.811567306518555,,,,,,,,,,,,,,
88,1.5407471656799316,8.766861915588379,,,,,,,,,,,,,,
89,1.570140719413757,8.747543334960938,,,,,,,,,,,,,,
90,1.5613523721694946,8.720797538757324,,,,,,,,,,,,,,
91,1.594545602798462,8.734292984008789,,,,,,,,,,,,,,
92,1.7829712629318235,8.762550354003906,,,,,,,,,,,,,,
93,1.606249213218689,8.698225021362305,,,,,,,,,,,,,,
94,1.5185060501098633,8.648799896240234,,,,,,,,,,,,,,
95,1.707209825515747,8.66246223449707,,,,,,,,,,,,,,
96,1.515170693397522,8.633224487304688,,,,,,,,,,,,,,
97,1.5337141752243042,8.661975860595703,,,,,,,,,,,,,,
98,1.473261833190918,8.579826354980469,,,,,,,,,,,,,,
99,4.351140975952148,8.615949630737305,,,,,,,,,,,,,,
100,1.4064353704452517,8.598007202148438,,,,,,,,,,,,,,
500,0.4562108516693115,5.977675437927246,,,,,,,,,,,,,,
1000,0.2960352003574371,4.85825252532959,,,,,,,,,,,,,,
1500,0.1927055865526199,4.347295761108398,,,,,,,,,,,,,,
2000,0.1463739573955536,4.053749561309815,,,,,,,,,,,,,,
2500,0.1141828522086143,3.771543741226196,,,,,,,,,,,,,,
3000,0.1042166426777839,3.8116374015808105,,,,,,,,,,,,,,
3500,0.100435085594654,3.7065317630767822,,,,,,,,,,,,,,
4000,0.1022984161972999,3.66827654838562,,,,,,,,,,,,,,
4500,0.0970580205321312,3.587538242340088,,,,,,,,,,,,,,
5000,0.0970997139811515,3.50631046295166,,,,,,,,,,,,,,
5500,0.0932462066411972,3.561014413833618,,,,,,,,,,,,,,
6000,0.0900025069713592,3.5003671646118164,,,,,,,,,,,,,,
6500,0.0885213166475296,3.466369390487671,,,,,,,,,,,,,,
6595,,,3.5107521057128905,33.47343387982745,3.5049930192015664,33.28121152216357,100000.0,0.0,1.0,0.0,2627.6868963241577,3035.682060480118,2627.6868963241577,403.9305377006531,0.0622892379760742,0.0
7000,0.0914480313658714,3.470678329467773,,,,,,,,,,,,,,
7500,0.0903390944004058,3.5742948055267334,,,,,,,,,,,,,,
8000,0.0884095057845115,3.4365603923797607,,,,,,,,,,,,,,
8500,0.0930950194597244,3.4959003925323486,,,,,,,,,,,,,,
9000,0.0920602306723594,3.504111289978028,,,,,,,,,,,,,,
9500,0.0917081013321876,3.43782377243042,,,,,,,,,,,,,,
10000,0.0902213752269744,3.4114432334899902,,,,,,,,,,,,,,
10500,0.0950681567192077,3.388511180877685,,,,,,,,,,,,,,
11000,0.0941135957837104,3.3796639442443848,,,,,,,,,,,,,,
11500,0.0931481197476387,3.3357973098754883,,,,,,,,,,,,,,
12000,0.0955385118722915,3.2636494636535645,,,,,,,,,,,,,,
12500,0.0984861478209495,3.396738052368164,,,,,,,,,,,,,,
13000,0.0976121872663497,3.455439567565918,,,,,,,,,,,,,,
13196,,,3.3714046478271484,29.119400847565025,3.364338672374521,28.914369103683725,100000.0,0.0,1.0,0.0,5196.106792926788,5789.314524650574,5196.106792926788,585.9175252914429,0.1099219322204589,0.0
13500,0.0940636098384857,3.366856813430786,,,,,,,,,,,,,,
14000,0.1036728546023368,3.3474457263946533,,,,,,,,,,,,,,
14500,0.1015390083193779,3.3309485912323,,,,,,,,,,,,,,
15000,0.1160347610712051,3.350705146789551,,,,,,,,,,,,,,
15500,0.1028105765581131,3.2846508026123047,,,,,,,,,,,,,,
16000,0.1059482097625732,3.327153444290161,,,,,,,,,,,,,,
16500,0.1204959005117416,3.3980069160461426,,,,,,,,,,,,,,
17000,0.1090931817889213,3.3237955570220947,,,,,,,,,,,,,,
17500,0.1125978305935859,3.362088203430176,,,,,,,,,,,,,,
18000,0.1132544353604316,3.3587241172790527,,,,,,,,,,,,,,
18500,0.1163414716720581,3.2728312015533447,,,,,,,,,,,,,,
19000,0.121336705982685,3.3909544944763184,,,,,,,,,,,,,,
19500,0.1145554184913635,3.3012282848358154,,,,,,,,,,,,,,
19799,,,3.339499282836914,28.20500044126651,3.330867367327366,27.962585020421383,100000.0,0.0,1.0,0.0,7764.583322286606,8542.496507644653,7764.583322286606,767.4378025531769,0.1556823253631591,0.0
20000,0.1180962845683097,3.310373306274414,,,,,,,,,,,,,,
20500,0.1212093904614448,3.4002251625061035,,,,,,,,,,,,,,
21000,0.12320327013731,3.2264864444732666,,,,,,,,,,,,,,
21500,0.1186492815613746,3.32088041305542,,,,,,,,,,,,,,
22000,0.1215864121913909,3.4002790451049805,,,,,,,,,,,,,,
22500,0.1234179213643074,3.3787992000579834,,,,,,,,,,,,,,
23000,0.12903593480587,3.4090282917022705,,,,,,,,,,,,,,
23500,0.1265036910772323,3.3590610027313232,,,,,,,,,,,,,,
24000,0.131191611289978,3.285188913345337,,,,,,,,,,,,,,
24500,0.1327013224363327,3.3099803924560547,,,,,,,,,,,,,,
25000,0.1298056691884994,3.331089496612549,,,,,,,,,,,,,,
25500,0.129231259226799,3.358677387237549,,,,,,,,,,,,,,
26000,0.1295355260372162,3.3892312049865723,,,,,,,,,,,,,,
26407,,,3.32783432006836,27.87790166779524,3.318366867806905,27.61521441622284,100000.0,0.0,1.0,0.0,10333.33777141571,11296.124639987946,10333.33777141571,949.200828552246,0.2026393413543701,0.0
26500,0.139872208237648,3.323929786682129,,,,,,,,,,,,,,
27000,0.1362044066190719,3.248225212097168,,,,,,,,,,,,,,
27500,0.1419945508241653,3.32361912727356,,,,,,,,,,,,,,
28000,0.1373154670000076,3.351670503616333,,,,,,,,,,,,,,
28500,0.1430879384279251,3.3418891429901123,,,,,,,,,,,,,,
29000,0.1355685144662857,3.3070273399353027,,,,,,,,,,,,,,
29500,0.151443064212799,3.2732725143432617,,,,,,,,,,,,,,
30000,0.154669851064682,3.2639081478118896,,,,,,,,,,,,,,
30500,0.1497378796339035,3.234353542327881,,,,,,,,,,,,,,
31000,0.1507648378610611,3.3541369438171387,,,,,,,,,,,,,,
31500,0.1484232693910598,3.2947142124176025,,,,,,,,,,,,,,
32000,0.1532080769538879,3.2963342666625977,,,,,,,,,,,,,,
32500,0.1579304784536361,3.321071147918701,,,,,,,,,,,,,,
33000,0.1533486396074295,3.284763097763061,,,,,,,,,,,,,,
33018,,,3.301062774658204,27.14146886337244,3.291493915840793,26.882994603792103,100000.0,0.0,1.0,0.0,12902.205414533615,14049.696998119354,12902.205414533615,1130.928471326828,0.2530403137207031,0.0
33500,0.1574888825416565,3.298513650894165,,,,,,,,,,,,,,
34000,0.1652397811412811,3.238626003265381,,,,,,,,,,,,,,
34500,0.1542784571647644,3.2109594345092773,,,,,,,,,,,,,,
35000,0.1591674834489822,3.2255213260650635,,,,,,,,,,,,,,
35500,0.1611183732748031,3.29732346534729,,,,,,,,,,,,,,
36000,0.1633614301681518,3.2837369441986084,,,,,,,,,,,,,,
36500,0.1700320839881897,3.2958285808563232,,,,,,,,,,,,,,
37000,0.179050400853157,3.291922092437744,,,,,,,,,,,,,,
37500,0.1681427061557769,3.2102127075195312,,,,,,,,,,,,,,
38000,0.1780260503292083,3.2572739124298096,,,,,,,,,,,,,,
38500,0.1760862022638321,3.3219094276428223,,,,,,,,,,,,,,
39000,0.1852492839097976,3.2303199768066406,,,,,,,,,,,,,,
39500,0.1875983476638794,3.275354623794556,,,,,,,,,,,,,,
39630,,,3.2504119873046875,25.800967398865964,3.240230940796835,25.539619206353752,100000.0,0.0,1.0,0.0,15470.837062835692,16802.919110774994,15470.837062835692,1312.5474634170532,0.3015451431274414,0.0
40000,0.1816078722476959,3.2210941314697266,,,,,,,,,,,,,,
40500,0.1781079173088073,3.217958927154541,,,,,,,,,,,,,,
41000,0.1888752728700637,3.2884726524353027,,,,,,,,,,,,,,
41500,0.1960556656122207,3.1816654205322266,,,,,,,,,,,,,,
42000,0.1984589248895645,3.1851768493652344,,,,,,,,,,,,,,
42500,0.2150284647941589,3.2272608280181885,,,,,,,,,,,,,,
43000,0.2155285775661468,3.182109832763672,,,,,,,,,,,,,,
43500,0.217485025525093,3.179960012435913,,,,,,,,,,,,,,
44000,0.2108060419559478,3.324959278106689,,,,,,,,,,,,,,
44500,0.207485094666481,3.207849264144897,,,,,,,,,,,,,,
45000,0.2200792878866195,3.137975215911865,,,,,,,,,,,,,,
45500,0.2333178520202636,3.199232578277588,,,,,,,,,,,,,,
46000,0.2187264263629913,3.219645977020264,,,,,,,,,,,,,,
46243,,,3.193638610839844,24.3769645568405,3.1817255434782608,24.088283091037653,100000.0,0.0,1.0,0.0,18039.74777197838,19556.442388534542,18039.74777197838,1494.1783368587494,0.3481166362762451,0.0
46500,0.2285977900028228,3.185418605804444,,,,,,,,,,,,,,
47000,0.2182013392448425,3.2370681762695312,,,,,,,,,,,,,,
47500,0.2291406542062759,3.2127718925476074,,,,,,,,,,,,,,
48000,0.2301077842712402,3.1640682220458984,,,,,,,,,,,,,,
48500,0.2260179072618484,3.1640625,,,,,,,,,,,,,,
49000,0.2477632164955139,3.13973069190979,,,,,,,,,,,,,,
49500,0.2489874958992004,3.124249219894409,,,,,,,,,,,,,,
50000,0.257274866104126,3.182056903839112,,,,,,,,,,,,,,
50500,0.2420748621225357,3.1136460304260254,,,,,,,,,,,,,,
51000,0.2456730604171753,3.1390140056610107,,,,,,,,,,,,,,
51500,0.2448868155479431,3.1468324661254883,,,,,,,,,,,,,,
52000,0.254790723323822,3.12158465385437,,,,,,,,,,,,,,
52500,0.2427109628915786,3.00602126121521,,,,,,,,,,,,,,
52857,,,3.1247329711914062,22.75381835722412,3.112838862192296,22.48478508871408,100000.0,0.0,1.0,0.0,20608.53852891922,22309.834542751312,20608.53852891922,1675.8002672195437,0.398890733718872,0.0
53000,0.26060751080513,3.169562339782715,,,,,,,,,,,,,,
53500,0.2746196389198303,3.108569383621216,,,,,,,,,,,,,,
54000,0.2528699338436126,3.115368604660034,,,,,,,,,,,,,,
54500,0.2595830261707306,3.194531202316284,,,,,,,,,,,,,,
55000,0.2649347186088562,3.235889673233032,,,,,,,,,,,,,,
55500,0.2640767693519592,3.0176126956939697,,,,,,,,,,,,,,
56000,0.2701433002948761,3.107083559036255,,,,,,,,,,,,,,
56500,0.2676042914390564,3.1314339637756348,,,,,,,,,,,,,,
57000,0.264597475528717,3.090786457061768,,,,,,,,,,,,,,
57500,0.2475940138101577,2.940602779388428,,,,,,,,,,,,,,
58000,0.2600651681423187,3.010805130004883,,,,,,,,,,,,,,
58500,0.2644135951995849,3.055947780609131,,,,,,,,,,,,,,
59000,0.2645538747310638,3.087079763412476,,,,,,,,,,,,,,
59470,,,3.0630992889404296,21.393759961875165,3.049747242647059,21.110008038411504,100000.0,0.0,1.0,0.0,23177.09142231941,25062.84635138512,23177.09142231941,1857.2591667175293,0.4493999481201172,0.0
59470,,,,,,,,,,,23177.091422319412,,,,,0.0
