accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
255.142140865326,0.0,21.65388512611389,1,0,21.65388512611389,0.469358742237091,0.7838795185089111,0.0257893881980151,43793.0,276.7960968017578,0.4709848165512085,0.7772881984710693,0.0206923137728017,0.4702309072017669,0.7823939919471741,0.0238374525540801,43793.0
370.1265525817871,0.3936202526092529,473.26898407936096,2140,0,473.26898407936096,0.9838326573371888,0.0582695230841636,0.1212380618955047,43793.0,843.8050405979156,0.9875131845474244,0.044922012835741,0.1286965324994324,0.9848281145095824,0.0549981445074081,0.1235515116206334,43793.0
481.898512840271,0.4314403533935547,925.3328003883362,4397,0,925.3328003883362,0.9848383069038392,0.0514479503035545,0.1862835658932307,43793.0,1407.6943500041962,0.9887553453445436,0.0386743955314159,0.2122304464006899,0.9857227802276612,0.0485934056341648,0.1885766419597602,43793.0
590.5029835700989,0.4665951728820801,1377.4204905033112,6763,0,1377.4204905033112,0.9852826595306396,0.0490259192883968,0.2242500700904206,43793.0,1968.4388179779053,0.9894344210624696,0.035618532449007,0.295910273349743,0.9861928820610046,0.0462464764714241,0.2253894952895116,43793.0
700.4744939804077,0.5056266784667969,1829.5154786109924,9130,0,1829.5154786109924,0.9856448173522948,0.0481284148991107,0.2379164473996978,43793.0,2530.5617797374725,0.9900336861610411,0.0333970598876476,0.3323393974904058,0.9865208268165588,0.0454696863889694,0.2365864864655067,43793.0
808.8190312385559,0.5429925918579102,2281.5966658592224,11501,0,2281.5966658592224,0.9858920574188232,0.0472196377813816,0.257891488289713,43793.0,3091.0413608551025,0.9901695251464844,0.0325139574706554,0.3665832857168161,0.9867333173751832,0.0444159470498561,0.2572020904586105,43793.0
917.3591468334198,0.5798895359039307,2733.5801196098328,13847,0,2733.5801196098328,0.985935389995575,0.0471293218433856,0.2520572026013373,43793.0,3651.620101690293,0.9906432628631592,0.030835997313261,0.3839351337180612,0.9867607355117798,0.044380597770214,0.25399829653785,43793.0
1024.761174917221,0.6151983737945557,3185.612011909485,16191,0,3185.612011909485,0.9859632253646852,0.0468887351453304,0.2661161464230436,43793.0,4211.107774496079,0.9912070035934448,0.0288594756275415,0.4375558849694874,0.9868407249450684,0.0440695099532604,0.2762904660655035,43793.0
1132.6015100479126,0.6525332927703857,3637.730671644211,18533,0,3637.730671644211,0.986026406288147,0.0469360761344432,0.2783179407994021,43793.0,4771.120713233948,0.991335928440094,0.0283327680081129,0.4447979861537359,0.9868845343589784,0.04413378611207,0.2768708449759606,43793.0
1239.1694436073303,0.688429594039917,4089.775626659393,20879,0,4089.775626659393,0.9861165285110474,0.0466152131557464,0.2765961963111118,43793.0,5329.786685228348,0.9914615154266356,0.0278625525534153,0.4591692321515928,0.987070858478546,0.0437937900424003,0.2853125566948717,43793.0
,,,20879,0,4089.7756266593933,,,,,,,,,,,,
