accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
1005.4547564983368,0.0,8.3849778175354,1,0,8.3849778175354,1.2088497075657896,95000000.0,1013.8398070335388,1.218673972963537,1.1995562011857674,83274637.0
1858.024605512619,0.0472693443298339,364.54811835289,366,0,364.54811835289,0.1297735007504112,95000000.0,2222.6235201358795,0.1278676650715324,0.127504130930505,83274637.0
2701.052395105362,0.079982042312622,721.0765557289124,764,0,721.0765557289124,0.1283943702097039,95000000.0,3422.216175794601,0.1238528303684865,0.1261628034787789,83274637.0
3541.88684797287,0.1117489337921142,1077.466867685318,1163,0,1077.466867685318,0.1282762632709704,95000000.0,4619.476700305939,0.1265226574673217,0.125871418767553,83274637.0
4348.297585487366,0.1415252685546875,1433.579090833664,1574,0,1433.579090833664,0.127934634529194,95000000.0,5782.033087253571,0.1257739860517611,0.1255258591400873,83274637.0
5130.791707038879,0.1768331527709961,1789.8543708324432,1987,0,1789.8543708324432,0.1278876580489309,95000000.0,6920.841594219208,0.1224721547731625,0.1254629916773721,83274637.0
5884.036602973938,0.2076361179351806,2146.1937210559845,2391,0,2146.1937210559845,0.1276065521381578,95000000.0,8030.46001291275,0.1239574510580713,0.1251913239457159,83274637.0
6569.43084859848,0.2438783645629882,2502.445608139038,2802,0,2502.445608139038,0.1271887025287829,95000000.0,9072.145800113678,0.1234175519396861,0.1247214344234772,83274637.0
7080.833970546722,0.2756288051605224,2859.1330864429474,3201,0,2859.1330864429474,0.1269274679893092,95000000.0,9940.271704673769,0.1228754471917197,0.1246233016429082,83274637.0
7248.688495397568,0.3083441257476806,3215.455543756485,3599,0,3215.455543756485,0.1271430515419407,95000000.0,10464.485035181046,0.1237812715014384,0.1247485054931007,83274637.0
7268.561103105545,0.3422296047210693,3571.885492324829,3991,0,3571.885492324829,0.127028725154194,95000000.0,10840.82483458519,0.1250392032213181,0.12474287349101,83274637.0
7288.521811008453,0.3748166561126709,3928.8743376731873,4386,0,3928.8743376731873,0.1266337558490954,95000000.0,11217.81043434143,0.1229781499893972,0.1242558169102537,83274637.0
7307.686097383499,0.4171373844146728,4285.488474369049,4786,0,4285.488474369049,0.1266376356393914,95000000.0,11593.634586811066,0.1241644644910622,0.1243853142767977,83274637.0
7326.58106637001,0.457197904586792,4641.732125997543,5173,0,4641.732125997543,0.126572944973273,95000000.0,11968.816361188889,0.1216879601256465,0.124291063957426,83274637.0
7345.693508863449,0.5029699802398682,4997.977105140686,5570,0,4997.977105140686,0.1265658807874177,95000000.0,12344.222949266434,0.1227839816970832,0.1241376615500981,83274637.0
7364.700966596603,0.53397536277771,5354.28709769249,5971,0,5354.28709769249,0.1264902767989309,95000000.0,12719.57465004921,0.1212032263829085,0.1241757458124768,83274637.0
7383.776974916458,0.5637173652648926,5710.7907683849335,6358,0,5710.7907683849335,0.1264892730674342,95000000.0,13095.187161445618,0.1221503120196877,0.1241289604311784,83274637.0
7402.958388328552,0.6034629344940186,6067.686483860016,6759,0,6067.686483860016,0.1263189073807565,95000000.0,13471.307398319244,0.1199443259938333,0.1239989926825367,83274637.0
7422.089035987854,0.6344826221466064,6424.4318034648895,7161,0,6424.4318034648895,0.1262125978310032,95000000.0,13847.217734098434,0.1220088331438835,0.123852515285694,83274637.0
7440.971854686737,0.6808297634124756,6781.054500102997,7561,0,6781.054500102997,0.1261199088507401,95000000.0,14222.772912979126,0.1226193002606712,0.1238586462134248,83274637.0
7459.972899436951,0.7109439373016357,7137.176605463028,7957,0,7137.176605463028,0.1261347027446546,95000000.0,14597.929481267927,0.1210356091483021,0.1237878336486699,83274637.0
7478.876850605011,0.7429406642913818,7493.299447059631,8351,0,7493.299447059631,0.1260203236019736,95000000.0,14972.991480112076,0.1225930291971883,0.1237383129364279,83274637.0
7497.870796203613,0.7719836235046387,7850.046856164932,8749,0,7850.046856164932,0.1261259390419407,95000000.0,15348.765102386476,0.1225988055995238,0.1237766080856272,83274637.0
7516.980360984802,0.8116145133972168,8206.103132247925,9145,0,8206.103132247925,0.1259638914679276,95000000.0,15723.973836183548,0.1228518818370388,0.1236637634250791,83274637.0
,,,9145,0,8206.103132247925,,,,,,
