accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
367.6732845306397,0.0,125.34590244293211,1,0,125.34590244293211,0.0014,6.91041015625,10000.0,494.2815871238709,0.0015345982142857,6.909516003667092,0.00142,6.9099775,50000.0
450.4964776039124,0.0334618091583251,634.3012311458588,606,0,634.3012311458588,0.0368,5.878217578125,10000.0,1089.1658096313477,0.0620814732142857,5.620099748883929,0.05832,5.6685075,50000.0
534.2632133960724,0.0548040866851806,1142.6767416000366,1191,0,1142.6767416000366,0.0882,5.08728984375,10000.0,1684.5752305984497,0.1496930803571428,4.610542141661352,0.13648,4.6952746875,50000.0
619.2059381008148,0.0912797451019287,1651.260517835617,1918,0,1651.260517835617,0.1659,4.434755859375,10000.0,2281.288230657577,0.2582908163265306,3.791797560088488,0.23152,3.9258290625,50000.0
704.3893954753876,0.1419625282287597,2160.188086748123,3004,0,2160.188086748123,0.2651,3.729598828125,10000.0,2879.0147607326508,0.400211256377551,2.9212179378587373,0.36566,3.0929075,50000.0
790.2078537940979,0.1668736934661865,2668.2854437828064,4118,0,2668.2854437828064,0.3338,3.259672265625,10000.0,3476.5482494831085,0.4977479272959184,2.39828584632095,0.4567,2.592398125,50000.0
874.9519307613373,0.1959359645843505,3176.555257797241,5208,0,3176.555257797241,0.3845,2.9811599609375,10000.0,4073.0883338451385,0.5586336096938775,2.0812832579320792,0.51164,2.29732125,50000.0
992.0625910758972,0.2133431434631347,3685.855261325836,6460,0,3685.855261325836,0.4198,2.7767048828125,10000.0,4703.0795340538025,0.6069036989795918,1.8306229260503029,0.55554,2.069713125,50000.0
1076.5645048618317,0.3347980976104736,4194.612759113312,7706,0,4194.612759113312,0.451,2.626582421875,10000.0,5299.954840660095,0.6417610012755102,1.6654191309091997,0.58676,1.9221909375,50000.0
1161.060781002045,0.3522121906280517,4703.122062444687,8698,0,4703.122062444687,0.4675,2.53458359375,10000.0,5896.239528894424,0.6634646045918368,1.5576151633749202,0.60556,1.82924734375,50000.0
1254.010380268097,0.3973193168640136,5211.1536383628845,9825,0,5211.1536383628845,0.4816,2.4501115234375,10000.0,6500.791328907013,0.6846898915816326,1.449190412248884,0.62188,1.73687984375,50000.0
1338.025540113449,0.48232102394104,5719.163311958313,11081,0,5719.163311958313,0.5002,2.3744080078125,10000.0,7096.5010306835175,0.7035634566326531,1.3620596126634248,0.6356,1.6659715625,50000.0
1422.2222113609314,0.4991934299468994,6227.646697759628,12043,0,6227.646697759628,0.5091,2.3303609375,10000.0,7692.491214990616,0.7174545599489796,1.3015590589873645,0.64712,1.616326875,50000.0
