global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.980080485343933,0.7078590989112854,,,,,,,,,,,,,,,,,
1,,,0.5392872592435948,0.7061199121906979,0.021482571624237,0.5326201767141049,0.7062611582949516,0.0246335054849337,43793.0,0.5291574126684411,0.7075460502679009,0.0268772358775483,43793.0,18.64515471458435,176.33744621276855,18.64515471458435,157.14935493469238,0.0,0.0
1,1.991821050643921,0.7064900994300842,,,,,,,,,,,,,,,,,
2,1.9290696382522583,0.7060222029685974,,,,,,,,,,,,,,,,,
3,1.9156129360198968,0.6952039003372192,,,,,,,,,,,,,,,,,
4,1.9039576053619385,0.6902799606323242,,,,,,,,,,,,,,,,,
5,1.8364222049713133,0.6831533908843994,,,,,,,,,,,,,,,,,
6,1.7305679321289062,0.6722732782363892,,,,,,,,,,,,,,,,,
7,1.6816000938415527,0.662239670753479,,,,,,,,,,,,,,,,,
8,1.5639474391937256,0.6496859192848206,,,,,,,,,,,,,,,,,
9,1.479006052017212,0.6372312307357788,,,,,,,,,,,,,,,,,
10,1.3907150030136108,0.624228835105896,,,,,,,,,,,,,,,,,
11,1.289651870727539,0.6108902096748352,,,,,,,,,,,,,,,,,
12,1.2125604152679443,0.6010329723358154,,,,,,,,,,,,,,,,,
13,1.1253705024719238,0.5885128378868103,,,,,,,,,,,,,,,,,
14,1.0748051404953003,0.5798560976982117,,,,,,,,,,,,,,,,,
15,1.0097196102142334,0.5692737102508545,,,,,,,,,,,,,,,,,
16,0.9739474654197692,0.5588713884353638,,,,,,,,,,,,,,,,,
17,0.9198926091194152,0.5552659630775452,,,,,,,,,,,,,,,,,
18,0.8896955847740173,0.5412641763687134,,,,,,,,,,,,,,,,,
19,0.8506557941436768,0.530013382434845,,,,,,,,,,,,,,,,,
20,0.8113157749176025,0.5262188911437988,,,,,,,,,,,,,,,,,
21,0.7851772904396057,0.5150036811828613,,,,,,,,,,,,,,,,,
22,0.7444912791252136,0.5101715326309204,,,,,,,,,,,,,,,,,
23,0.7239415645599365,0.5007354617118835,,,,,,,,,,,,,,,,,
24,0.7157599329948425,0.4957975447177887,,,,,,,,,,,,,,,,,
25,0.6784490942955017,0.4945294260978699,,,,,,,,,,,,,,,,,
26,0.6880173683166504,0.484443336725235,,,,,,,,,,,,,,,,,
27,0.6832001209259033,0.4778435826301574,,,,,,,,,,,,,,,,,
28,0.6896506547927856,0.4702611267566681,,,,,,,,,,,,,,,,,
29,0.6668050289154053,0.4628782868385315,,,,,,,,,,,,,,,,,
30,0.6352410316467285,0.45375856757164,,,,,,,,,,,,,,,,,
31,0.6252256035804749,0.4481837451457977,,,,,,,,,,,,,,,,,
32,0.60419100522995,0.4379799962043762,,,,,,,,,,,,,,,,,
33,0.5730544924736023,0.432782918214798,,,,,,,,,,,,,,,,,
34,0.5592569708824158,0.4236201047897339,,,,,,,,,,,,,,,,,
35,0.5208356380462646,0.41930091381073,,,,,,,,,,,,,,,,,
36,0.5030577182769775,0.4188812971115112,,,,,,,,,,,,,,,,,
37,0.4873909652233124,0.4122222661972046,,,,,,,,,,,,,,,,,
38,0.475455105304718,0.4083367884159088,,,,,,,,,,,,,,,,,
39,0.4609240591526031,0.404058963060379,,,,,,,,,,,,,,,,,
40,0.4634850025177002,0.3940832614898681,,,,,,,,,,,,,,,,,
41,0.4575784802436828,0.3874551951885223,,,,,,,,,,,,,,,,,
42,0.4373800158500671,0.3899338841438293,,,,,,,,,,,,,,,,,
43,0.4334567487239837,0.384680837392807,,,,,,,,,,,,,,,,,
44,0.4318961203098297,0.3753753006458282,,,,,,,,,,,,,,,,,
45,0.4272028505802154,0.3711885213851928,,,,,,,,,,,,,,,,,
46,0.4154299795627594,0.3673439919948578,,,,,,,,,,,,,,,,,
47,0.4101245105266571,0.3645347356796264,,,,,,,,,,,,,,,,,
48,0.4025243818759918,0.3594759702682495,,,,,,,,,,,,,,,,,
49,0.3987619280815124,0.35484579205513,,,,,,,,,,,,,,,,,
50,0.3886886537075043,0.3571888506412506,,,,,,,,,,,,,,,,,
51,0.3834778666496277,0.3537086248397827,,,,,,,,,,,,,,,,,
52,0.3843663334846496,0.3437394499778747,,,,,,,,,,,,,,,,,
53,0.3793252408504486,0.3423525094985962,,,,,,,,,,,,,,,,,
54,0.3745040893554687,0.3392033874988556,,,,,,,,,,,,,,,,,
55,0.3703372180461883,0.3375869691371918,,,,,,,,,,,,,,,,,
56,0.3678617179393768,0.3344891667366028,,,,,,,,,,,,,,,,,
57,0.3645660281181335,0.3302316665649414,,,,,,,,,,,,,,,,,
58,0.359983891248703,0.3266292810440063,,,,,,,,,,,,,,,,,
59,0.3575767576694488,0.326179176568985,,,,,,,,,,,,,,,,,
60,0.3518605232238769,0.3235446512699127,,,,,,,,,,,,,,,,,
61,0.3489313125610351,0.3180405497550964,,,,,,,,,,,,,,,,,
