global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,8.441931,1.5649722,,,,,,,,,,,
1,,,1.5643279462490445,1.554338093362088,83274637.0,1.558430137006579,95000000.0,17.554768323898315,1196.383222579956,17.554768323898315,1178.8283214569092,0.0,0.0
100,0.52607894,0.1556158,,,,,,,,,,,
124,,,0.1467650877370399,0.1469547006204227,83274637.0,0.1508700979337993,95000000.0,138.4368302822113,2368.6558921337128,138.4368302822113,2230.14080953598,0.0710759162902832,0.0
200,0.011423142,0.13670798,,,,,,,,,,,
251,,,0.1306318160169904,0.1298651045800547,83274637.0,0.1329839757401315,95000000.0,259.3906283378601,3565.693806409836,259.3906283378601,3306.197541236877,0.0919601917266845,0.0
300,0.0077104205,0.12554255,,,,,,,,,,,
377,,,0.1274435840921956,0.1283054894209941,83274637.0,0.130874493513569,95000000.0,379.6320559978485,4757.464533805847,379.6320559978485,4377.624646663666,0.1874873638153076,0.0
400,0.012430599,0.12053521,,,,,,,,,,,
500,0.015056638,0.122627616,,,,,,,,,,,
506,,,0.128414182578149,0.1275027803424915,83274637.0,0.1302071578433388,95000000.0,500.7431161403656,5917.297533988953,500.7431161403656,5416.323463439941,0.2034609317779541,0.0
600,0.029036265,0.12733918,,,,,,,,,,,
630,,,0.1266249223910975,0.127036347004637,83274637.0,0.1295733325041118,95000000.0,620.8961129188538,7032.36092209816,620.8961129188538,6411.21263384819,0.2177901268005371,0.0
700,0.02295848,0.12462388,,,,,,,,,,,
754,,,0.1254932541259617,0.1270432556148987,83274637.0,0.1294504796155427,95000000.0,740.9032416343689,8140.613120794296,740.9032416343689,7399.435496330261,0.2321834564208984,0.0
800,0.017797591,0.12650949,,,,,,,,,,,
881,,,0.1257501415697471,0.1262901559048337,83274637.0,0.1288488301089638,95000000.0,861.3150129318237,9170.825680017471,861.3150129318237,8309.212390422821,0.2488214969635009,0.0
900,0.010697262,0.12599227,,,,,,,,,,,
1000,0.035723235,0.12104909,,,,,,,,,,,
1011,,,0.129760764527527,0.1262344863694437,83274637.0,0.1287519685958059,95000000.0,982.06720495224,10065.492263555529,982.06720495224,9083.105635643004,0.2632393836975097,0.0
1100,0.01464374,0.13122854,,,,,,,,,,,
1141,,,0.1261857660639586,0.1260675091916604,83274637.0,0.1286144592208059,95000000.0,1102.2286915779114,10808.429029464722,1102.2286915779114,9705.8595225811,0.2778828144073486,0.0
1200,0.013970009,0.122647025,,,,,,,,,,,
1273,,,0.1243548326241145,0.1257960795769421,83274637.0,0.1281497691509046,95000000.0,1223.0243318080902,11490.45410823822,1223.0243318080902,10267.066249608994,0.2926304340362549,0.0
1300,0.021696946,0.12710644,,,,,,,,,,,
1399,,,0.1246185830483834,0.125819401838101,83274637.0,0.128246888384046,95000000.0,1343.1694192886353,12178.343220472336,1343.1694192886353,10834.788488149645,0.3071818351745605,0.0
1400,0.02301726,0.1299549,,,,,,,,,,,
1500,0.021357084,0.12802455,,,,,,,,,,,
1528,,,0.124078940635301,0.1256925695108028,83274637.0,0.1279889480571546,95000000.0,1463.177746295929,12869.653655290604,1463.177746295929,11406.067941188812,0.3225138187408447,0.0
1600,0.020673877,0.11990991,,,,,,,,,,,
1663,,,0.1258715534664737,0.1257223339990362,83274637.0,0.1281786675370065,95000000.0,1583.961757183075,13554.934842586516,1583.961757183075,11970.541976690292,0.3386857509613037,0.0
1700,0.007418584,0.11789324,,,,,,,,,,,
1793,,,0.1239025041507849,0.1259307169447362,83274637.0,0.1283754099095394,95000000.0,1704.4877960681915,14235.588782787325,1704.4877960681915,12530.647500038149,0.3540196418762207,0.0
1800,0.034409687,0.12851754,,,,,,,,,,,
1900,0.04496638,0.13280019,,,,,,,,,,,
1921,,,0.1244847176116217,0.1255535986375532,83274637.0,0.1280531950657894,95000000.0,1824.8284029960632,14929.457396507263,1824.8284029960632,13104.153054714205,0.3690536022186279,0.0
2000,0.009611777,0.1198035,,,,,,,,,,,
2047,,,0.1246014070234396,0.1254103983419251,83274637.0,0.127870720024671,95000000.0,1945.380578994751,15637.5589864254,1945.380578994751,13691.679047584534,0.3852581977844238,0.0
2100,0.05611185,0.12979493,,,,,,,,,,,
2179,,,0.124789028633503,0.1255483392494779,83274637.0,0.1280670028063322,95000000.0,2065.8742623329163,16317.40709900856,2065.8742623329163,14251.01211977005,0.4001703262329101,0.0
2200,0.006324077,0.12121691,,,,,,,,,,,
2300,0.017117867,0.1213399,,,,,,,,,,,
2305,,,0.1241720400914643,0.1254643459769843,83274637.0,0.1278635526418585,95000000.0,2186.51450920105,17014.404703378677,2186.51450920105,14827.320286273956,0.4418661594390869,0.0
2400,0.01232105,0.117882706,,,,,,,,,,,
2432,,,0.1256449488020918,0.1254916557498961,83274637.0,0.1277846369449013,95000000.0,2307.8695497512817,17699.1404004097,2307.8695497512817,15390.679008960724,0.4575679302215576,0.0
2500,0.017966125,0.13073838,,,,,,,,,,,
2559,,,0.1248465539336954,0.1253696520717327,83274637.0,0.1277759156455592,95000000.0,2428.619769334793,18375.833077430725,2428.619769334793,15946.599844932556,0.4726545810699463,0.0
2600,0.0059269005,0.13348976,,,,,,,,,,,
2688,,,0.1250972869870422,0.1253083683299896,83274637.0,0.127854564453125,95000000.0,2549.931867837906,19072.55916547776,2549.931867837906,16521.986930131912,0.492518663406372,0.0
2700,0.021226518,0.12523432,,,,,,,,,,,
2800,0.029385267,0.1263088,,,,,,,,,,,
2822,,,0.1222559749705236,0.1255851622836592,83274637.0,0.1281142592619243,95000000.0,2671.34718990326,19772.064861297607,2671.34718990326,17100.055140018463,0.5082402229309082,0.0
2900,0.032740217,0.12575123,,,,,,,,,,,
2948,,,0.1254646349346862,0.1250751587471082,83274637.0,0.1273711386821546,95000000.0,2792.3495619297028,20459.07313323021,2792.3495619297028,17666.014655590057,0.5479557514190674,0.0
3000,0.026312955,0.13775066,,,,,,,,,,,
3071,,,0.1235579224361938,0.1250374419857685,83274637.0,0.1273469780633223,95000000.0,2914.1416778564453,21139.089408636093,2914.1416778564453,18224.216467142105,0.5634949207305908,0.0
3100,0.00732558,0.13170433,,,,,,,,,,,
3195,,,0.1235685386115087,0.125072934608257,83274637.0,0.1274332246504934,95000000.0,3034.6326928138733,21829.816714525223,3034.6326928138733,18794.42207360268,0.5880229473114014,0.0
3200,0.020787092,0.120971955,,,,,,,,,,,
3300,0.006110737,0.12711714,,,,,,,,,,,
3319,,,0.1251623838460483,0.125159601855978,83274637.0,0.1274389526110197,95000000.0,3154.732905626297,22523.8699259758,3154.732905626297,19368.351719856262,0.6046538352966309,0.0
3400,0.008624551,0.119430564,,,,,,,,,,,
3441,,,0.1242775251186868,0.1251479298046204,83274637.0,0.1275388385793585,95000000.0,3275.197326898575,23216.38505935669,3275.197326898575,19940.37856173516,0.6212949752807617,0.0
3500,0.010586797,0.11833042,,,,,,,,,,,
3562,,,0.12295111234786,0.125101370965701,83274637.0,0.127446999609375,95000000.0,3395.5289919376373,23902.17893576622,3395.5289919376373,20505.819056272507,0.6364827156066895,0.0
3600,0.008494961,0.122292526,,,,,,,,,,,
3693,,,0.124784325231921,0.1251223912206625,83274637.0,0.1274088985711348,95000000.0,3516.2516479492188,24570.264561653137,3516.2516479492188,21053.160164117813,0.6517095565795898,0.0
3700,0.021472799,0.12037585,,,,,,,,,,,
3800,0.015337496,0.1317756,,,,,,,,,,,
3816,,,0.1247903951121576,0.1249902484165699,83274637.0,0.1272643057154605,95000000.0,3637.113730430603,25240.75372290612,3637.113730430603,21602.765113830566,0.6670820713043213,0.0
3900,0.006849714,0.13170114,,,,,,,,,,,
3945,,,0.12263125864168,0.1250983890802358,83274637.0,0.1273608743421052,95000000.0,3757.9903812408447,25933.274955511093,3757.9903812408447,22174.386714696884,0.6830539703369141,0.0
4000,0.008673781,0.118902504,,,,,,,,,,,
4072,,,0.1237830160736288,0.1249463166565649,83274637.0,0.1272601976459704,95000000.0,3879.001822948456,26602.1903860569,3879.001822948456,22722.244903087616,0.7213518619537354,0.0
4100,0.0135823535,0.11984959,,,,,,,,,,,
4195,,,0.1237218451785778,0.1249731570617654,83274637.0,0.1273908336759868,95000000.0,4000.045855283737,27280.09962797165,4000.045855283737,23279.087752580643,0.7364778518676758,0.0
4200,0.008222075,0.12342383,,,,,,,,,,,
4300,0.011626767,0.12691848,,,,,,,,,,,
4320,,,0.1237239653490624,0.125098215520488,83274637.0,0.1274534368626644,95000000.0,4120.079644441605,27965.46876764297,4120.079644441605,23844.39912223816,0.7537472248077393,0.0
4400,0.016119946,0.12568153,,,,,,,,,,,
4452,,,0.1258291336092746,0.124922689792185,83274637.0,0.1272340106291118,95000000.0,4241.191298484802,28641.4244568348,4241.191298484802,24399.18756389618,0.8021435737609863,0.0
4500,0.008026478,0.12714446,,,,,,,,,,,
4581,,,0.1247426931213283,0.1248129999846359,83274637.0,0.127244666457648,95000000.0,4361.552614688873,29323.13425898552,4361.552614688873,24960.49365758896,0.8378274440765381,0.0
4600,0.014851962,0.12200296,,,,,,,,,,,
4700,0.007919376,0.11748072,,,,,,,,,,,
