global_step,grad_norm,loss,train/loss,train/ppl,validation/loss,validation/ppl,validation/num_examples,test/loss,test/ppl,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,11.848816871643066,11.013360023498535,,,,,,,,,,,,,,
1,,,11.012264251708984,60612.974615636704,11.01051740329284,60507.18536272712,100000.0,0.0,1.0,0.0,59.00462555885315,282.266624212265,59.00462555885315,222.616357088089,0.0,0.0
1,12.29053020477295,11.020393371582031,,,,,,,,,,,,,,
2,11.231744766235352,11.001707077026367,,,,,,,,,,,,,,
3,11.779184341430664,10.988754272460938,,,,,,,,,,,,,,
4,11.542302131652832,10.96152400970459,,,,,,,,,,,,,,
5,11.439030647277832,10.92823314666748,,,,,,,,,,,,,,
6,12.325773239135742,10.876983642578123,,,,,,,,,,,,,,
7,11.986745834350586,10.827220916748049,,,,,,,,,,,,,,
8,11.459659576416016,10.7725248336792,,,,,,,,,,,,,,
9,11.557710647583008,10.704554557800291,,,,,,,,,,,,,,
10,11.316455841064451,10.630607604980469,,,,,,,,,,,,,,
11,11.00090217590332,10.549446105957031,,,,,,,,,,,,,,
12,10.519822120666504,10.479647636413574,,,,,,,,,,,,,,
13,10.11429500579834,10.376855850219728,,,,,,,,,,,,,,
14,9.51386260986328,10.27821159362793,,,,,,,,,,,,,,
15,8.908990859985352,10.194159507751465,,,,,,,,,,,,,,
16,8.33935832977295,10.094874382019045,,,,,,,,,,,,,,
17,7.666971683502197,10.031736373901367,,,,,,,,,,,,,,
18,7.030766487121582,9.94557285308838,,,,,,,,,,,,,,
19,6.386176586151123,9.879766464233398,,,,,,,,,,,,,,
20,5.866017818450928,9.82460117340088,,,,,,,,,,,,,,
21,5.21620512008667,9.79250431060791,,,,,,,,,,,,,,
22,4.98301887512207,9.753450393676758,,,,,,,,,,,,,,
23,4.639547824859619,9.668838500976562,,,,,,,,,,,,,,
24,4.246828556060791,9.621870040893556,,,,,,,,,,,,,,
25,4.056677341461182,9.578184127807615,,,,,,,,,,,,,,
26,3.8243908882141113,9.54793643951416,,,,,,,,,,,,,,
27,3.5660526752471924,9.512346267700195,,,,,,,,,,,,,,
28,3.604147911071777,9.476421356201172,,,,,,,,,,,,,,
29,3.1948697566986084,9.532001495361328,,,,,,,,,,,,,,
30,3.2199435234069824,9.444297790527344,,,,,,,,,,,,,,
31,3.0213096141815186,9.45431900024414,,,,,,,,,,,,,,
32,2.832893133163452,9.426386833190918,,,,,,,,,,,,,,
33,2.787516593933105,9.430156707763672,,,,,,,,,,,,,,
34,2.6652050018310547,9.376850128173828,,,,,,,,,,,,,,
35,2.5871388912200928,9.356941223144531,,,,,,,,,,,,,,
36,2.525974750518799,9.369056701660156,,,,,,,,,,,,,,
37,2.4970436096191406,9.312928199768066,,,,,,,,,,,,,,
38,2.444564819335937,9.322699546813965,,,,,,,,,,,,,,
39,2.4534969329833984,9.30226230621338,,,,,,,,,,,,,,
40,2.362101793289185,9.302608489990234,,,,,,,,,,,,,,
41,2.394899606704712,9.283184051513672,,,,,,,,,,,,,,
42,2.4111328125,9.287355422973633,,,,,,,,,,,,,,
43,2.296056032180786,9.271202087402344,,,,,,,,,,,,,,
44,2.3471808433532715,9.278600692749023,,,,,,,,,,,,,,
45,2.3053250312805176,9.241744041442873,,,,,,,,,,,,,,
46,2.26484489440918,9.221778869628906,,,,,,,,,,,,,,
47,2.173102617263794,9.26273250579834,,,,,,,,,,,,,,
48,2.192538022994995,9.188380241394045,,,,,,,,,,,,,,
49,2.141342163085937,9.20736598968506,,,,,,,,,,,,,,
50,2.0153608322143555,9.249966621398926,,,,,,,,,,,,,,
51,1.984990358352661,9.235950469970703,,,,,,,,,,,,,,
52,2.028571605682373,9.23199462890625,,,,,,,,,,,,,,
53,2.0394034385681152,9.179899215698242,,,,,,,,,,,,,,
54,1.9485725164413448,9.211334228515623,,,,,,,,,,,,,,
55,1.9899747371673584,9.166831970214844,,,,,,,,,,,,,,
56,1.8992338180541992,9.180455207824709,,,,,,,,,,,,,,
57,1.831475615501404,9.207874298095703,,,,,,,,,,,,,,
58,1.8992456197738647,9.136101722717283,,,,,,,,,,,,,,
59,1.889037013053894,9.132274627685549,,,,,,,,,,,,,,
60,1.907922625541687,9.108037948608398,,,,,,,,,,,,,,
61,1.8975765705108645,9.125005722045898,,,,,,,,,,,,,,
62,1.8129963874816888,9.110904693603516,,,,,,,,,,,,,,
63,1.8574609756469729,9.074920654296877,,,,,,,,,,,,,,
64,1.7886751890182495,9.104907989501951,,,,,,,,,,,,,,
65,1.7650243043899536,9.101544380187988,,,,,,,,,,,,,,
66,1.8278430700302124,9.06605339050293,,,,,,,,,,,,,,
67,1.8928624391555784,9.063268661499023,,,,,,,,,,,,,,
68,1.7636632919311523,9.06464958190918,,,,,,,,,,,,,,
69,1.8819265365600584,9.010326385498049,,,,,,,,,,,,,,
70,1.9291043281555176,8.990499496459961,,,,,,,,,,,,,,
71,1.739564061164856,9.035178184509276,,,,,,,,,,,,,,
72,1.7103445529937744,8.990345001220703,,,,,,,,,,,,,,
73,1.8627609014511108,8.977264404296875,,,,,,,,,,,,,,
74,1.759130597114563,8.971091270446777,,,,,,,,,,,,,,
75,1.666278600692749,8.961357116699219,,,,,,,,,,,,,,
76,1.6631890535354614,8.982759475708008,,,,,,,,,,,,,,
77,1.8042017221450808,8.946354866027832,,,,,,,,,,,,,,
78,1.6899149417877195,8.88953971862793,,,,,,,,,,,,,,
79,1.5709558725357056,8.919340133666992,,,,,,,,,,,,,,
80,1.6407943964004517,8.881455421447754,,,,,,,,,,,,,,
81,2.6282613277435303,8.906444549560547,,,,,,,,,,,,,,
82,1.5326110124588013,8.878427505493164,,,,,,,,,,,,,,
83,1.826136827468872,8.852744102478027,,,,,,,,,,,,,,
84,2.3510215282440186,8.856840133666992,,,,,,,,,,,,,,
85,1.518646001815796,8.826690673828125,,,,,,,,,,,,,,
86,1.6434015035629272,8.81117057800293,,,,,,,,,,,,,,
87,1.4493989944458008,8.840599060058594,,,,,,,,,,,,,,
88,1.495808243751526,8.776477813720703,,,,,,,,,,,,,,
89,2.4847474098205566,8.75955867767334,,,,,,,,,,,,,,
90,1.5481383800506592,8.758329391479492,,,,,,,,,,,,,,
91,5.736144065856934,8.73403549194336,,,,,,,,,,,,,,
92,1.6288974285125732,8.710390090942383,,,,,,,,,,,,,,
93,3.0776190757751465,8.686311721801758,,,,,,,,,,,,,,
94,1.6733944416046145,8.72174072265625,,,,,,,,,,,,,,
95,1.915288090705872,8.687932968139648,,,,,,,,,,,,,,
96,2.545804023742676,8.634419441223145,,,,,,,,,,,,,,
97,2.033568382263184,8.59933853149414,,,,,,,,,,,,,,
98,1.4527593851089478,8.660362243652344,,,,,,,,,,,,,,
99,2.4003727436065674,8.607375144958496,,,,,,,,,,,,,,
100,1.71769917011261,8.544747352600098,,,,,,,,,,,,,,
500,0.3923297226428985,6.088783264160156,,,,,,,,,,,,,,
1000,0.2449622303247451,4.810832977294922,,,,,,,,,,,,,,
1500,0.1887072175741195,4.325319290161133,,,,,,,,,,,,,,
2000,0.1418856084346771,4.034495830535889,,,,,,,,,,,,,,
2500,0.1180252656340599,3.8256678581237793,,,,,,,,,,,,,,
3000,0.1115711778402328,3.742811918258667,,,,,,,,,,,,,,
3500,0.1086010262370109,3.713047742843628,,,,,,,,,,,,,,
4000,0.103785827755928,3.653110027313232,,,,,,,,,,,,,,
4500,0.0973198264837265,3.54799222946167,,,,,,,,,,,,,,
5000,0.0994418486952781,3.596991539001465,,,,,,,,,,,,,,
5500,0.0970247387886047,3.628130435943604,,,,,,,,,,,,,,
6000,0.1040804833173751,3.548213005065918,,,,,,,,,,,,,,
6500,0.0966851040720939,3.524928569793701,,,,,,,,,,,,,,
6637,,,3.51418685913086,33.58860454945548,3.508056640625,33.38332889940211,100000.0,0.0,1.0,0.0,2626.600440979004,3036.260150671005,2626.600440979004,404.90422010421753,0.0426011085510253,0.0
7000,0.096147209405899,3.5497303009033203,,,,,,,,,,,,,,
7500,0.0966348722577095,3.476162910461426,,,,,,,,,,,,,,
