global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.525295734405518,0.6038089394569397,,,,,,,,,,,
1,,,0.6023427251093904,0.6009843525960341,83274637.0,0.60226138782445,95000000.0,5.367934465408325,974.3964323997498,5.367934465408325,968.5826709270476,0.0,0.0
1,4.528783798217773,0.6037251949310303,,,,,,,,,,,
2,4.506629467010498,0.6006300449371338,,,,,,,,,,,
3,4.462473392486572,0.5951998233795166,,,,,,,,,,,
4,4.375448226928711,0.5871270895004272,,,,,,,,,,,
5,4.318960666656494,0.5774152278900146,,,,,,,,,,,
6,4.268642425537109,0.565605878829956,,,,,,,,,,,
7,4.201847553253174,0.5517363548278809,,,,,,,,,,,
8,4.113303184509277,0.5362733602523804,,,,,,,,,,,
9,4.0091423988342285,0.5192379951477051,,,,,,,,,,,
10,3.875564813613892,0.5011128187179565,,,,,,,,,,,
11,3.740022897720337,0.4814308881759643,,,,,,,,,,,
12,3.5890824794769287,0.4613625705242157,,,,,,,,,,,
13,3.442032814025879,0.4404094219207763,,,,,,,,,,,
14,3.277328491210937,0.4200008809566498,,,,,,,,,,,
15,3.1376867294311523,0.3973531126976013,,,,,,,,,,,
16,2.962223052978516,0.3761223554611206,,,,,,,,,,,
17,2.7927231788635254,0.3535244464874267,,,,,,,,,,,
18,2.5942912101745605,0.3331962823867798,,,,,,,,,,,
19,2.409794569015503,0.3131312727928161,,,,,,,,,,,
20,2.257911443710327,0.2933255136013031,,,,,,,,,,,
21,2.097926616668701,0.2756502330303192,,,,,,,,,,,
22,1.9318866729736328,0.2590457797050476,,,,,,,,,,,
23,1.7758700847625732,0.2420364469289779,,,,,,,,,,,
24,1.5992896556854248,0.2267069965600967,,,,,,,,,,,
25,1.408441185951233,0.2134140878915786,,,,,,,,,,,
26,1.241622805595398,0.1972383856773376,,,,,,,,,,,
27,1.021057367324829,0.189307615160942,,,,,,,,,,,
28,0.8284897208213806,0.1803489774465561,,,,,,,,,,,
29,0.6401018500328064,0.1734527349472046,,,,,,,,,,,
30,0.4523428976535797,0.1682461202144622,,,,,,,,,,,
31,0.2783152163028717,0.1645574271678924,,,,,,,,,,,
32,0.1448374986648559,0.1621344983577728,,,,,,,,,,,
33,0.1474432945251464,0.1636637300252914,,,,,,,,,,,
34,0.2697859108448028,0.1647542417049408,,,,,,,,,,,
35,0.4107944667339325,0.1678165793418884,,,,,,,,,,,
36,0.5057126879692078,0.1676846146583557,,,,,,,,,,,
37,0.6245958805084229,0.1726987510919571,,,,,,,,,,,
38,0.6763862371444702,0.1719849854707718,,,,,,,,,,,
39,0.7367069125175476,0.17352095246315,,,,,,,,,,,
40,0.8134006261825562,0.1786288022994995,,,,,,,,,,,
41,0.8843557834625244,0.1843311041593551,,,,,,,,,,,
42,0.931067168712616,0.1864932924509048,,,,,,,,,,,
43,1.0147639513015747,0.1956274062395095,,,,,,,,,,,
44,1.0275951623916626,0.1952948868274688,,,,,,,,,,,
45,1.0866042375564575,0.2017286866903305,,,,,,,,,,,
46,1.1069480180740356,0.2033084779977798,,,,,,,,,,,
47,1.1273454427719116,0.2055215835571289,,,,,,,,,,,
48,1.143952250480652,0.2070515602827072,,,,,,,,,,,
49,1.1644318103790283,0.2097144275903701,,,,,,,,,,,
50,1.1425502300262451,0.2066145092248916,,,,,,,,,,,
51,1.149681568145752,0.2077364027500152,,,,,,,,,,,
52,1.1488986015319824,0.2080874592065811,,,,,,,,,,,
53,1.099945306777954,0.2020521014928817,,,,,,,,,,,
54,1.0853544473648071,0.2006289362907409,,,,,,,,,,,
55,1.060613751411438,0.1983517110347747,,,,,,,,,,,
56,1.023176193237305,0.1937741637229919,,,,,,,,,,,
57,1.0622587203979492,0.1987596899271011,,,,,,,,,,,
